empId,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,ROI,Risk,color_risk
6109,0.97,0.76,3,147,3,1,0,0,support,1,147,0.783505155,0
6110,0.86,0.56,5,237,3,0,0,0,technical,1,395,0.651162791,0
6111,0.15,0.44,3,199,2,0,0,0,management,1,298,2.933333333,0
6112,0.14,0.95,4,144,5,0,0,0,marketing,1,115,6.785714286,0
6113,0.7,0.98,4,146,3,0,0,0,marketing,1,194,1.4,0
6114,0.95,0.7,4,139,3,0,0,0,marketing,1,185,0.736842105,0
6115,0.63,0.86,4,169,2,0,0,0,sales,0,338,1.365079365,0
6116,0.45,0.75,4,169,2,0,0,0,sales,1,338,1.666666667,5
6117,0.9,0.6,3,268,3,0,0,0,sales,1,268,0.666666667,0
6118,0.15,0.87,4,194,4,0,0,0,sales,1,194,5.8,0
6119,0.75,0.86,3,249,3,0,0,0,sales,1,249,1.146666667,0
6120,0.14,0.52,4,122,2,0,0,0,sales,0,244,3.714285714,0
6121,0.5,0.94,5,176,4,0,0,0,sales,1,220,1.88,0
6122,0.45,0.45,4,168,2,0,0,0,sales,1,336,1,0
6123,0.86,0.92,3,260,2,0,0,0,sales,1,390,1.069767442,0
6124,0.52,0.62,3,179,3,0,0,0,sales,0,179,1.192307692,0
6125,0.79,0.48,5,200,3,0,0,0,sales,1,333,0.607594937,0
6126,0.47,0.56,4,165,3,0,0,0,sales,2,220,1.191489362,0
6127,0.76,0.64,4,144,2,0,0,0,sales,0,288,0.842105263,0
6128,0.52,0.72,4,186,2,0,0,0,sales,2,372,1.384615385,0
6129,0.84,0.54,4,156,4,0,0,0,sales,0,156,0.642857143,0
6130,0.5,0.7,4,162,2,0,0,0,sales,2,324,1.4,0
6131,0.52,0.63,3,269,2,0,0,0,sales,2,403,1.211538462,0
6132,0.76,0.37,3,127,4,0,0,0,sales,2,95,0.486842105,0
6133,0.59,0.58,2,267,3,0,0,0,sales,2,178,0.983050847,0
6134,0.65,0.79,4,196,2,0,0,0,accounting,2,392,1.215384615,0
6135,0.68,0.83,3,144,2,0,0,0,accounting,2,216,1.220588235,0
6136,0.52,0.72,2,247,4,0,0,0,accounting,2,123,1.384615385,0
6137,0.92,0.5,5,258,3,0,0,0,hr,2,430,0.543478261,0
6138,0.53,0.84,4,219,2,0,0,0,hr,0,438,1.58490566,5
6139,0.5,0.95,2,208,2,0,0,0,hr,1,208,1.9,0
6140,0.98,0.77,4,184,3,0,0,0,hr,2,245,0.785714286,0
6141,0.85,0.6,5,178,2,0,0,0,technical,2,445,0.705882353,0
6142,0.49,0.83,4,194,3,0,0,0,technical,2,258,1.693877551,0
6143,0.52,0.73,4,245,4,0,0,0,technical,2,245,1.403846154,0
6144,0.96,0.77,3,193,3,0,0,0,technical,2,193,0.802083333,0
6145,0.86,0.85,3,254,3,0,0,0,technical,2,254,0.988372093,0
6146,0.35,0.59,3,281,2,0,0,0,technical,2,421,1.685714286,5
6147,0.99,0.97,5,229,2,0,0,0,technical,2,572,0.97979798,0
6148,0.52,0.92,4,112,2,0,0,0,technical,2,224,1.769230769,0
6149,0.75,0.91,4,243,3,0,0,0,technical,0,324,1.213333333,0
6150,0.67,0.66,3,151,3,0,0,0,technical,1,151,0.985074627,0
6151,0.49,0.37,4,216,4,0,0,0,technical,1,216,0.755102041,0
6152,0.51,0.62,3,110,3,0,0,0,support,1,110,1.215686275,0
6153,0.65,0.6,3,142,2,0,0,0,support,0,213,0.923076923,0
6154,0.73,0.8,4,251,2,1,0,0,support,1,502,1.095890411,0
6155,0.46,0.75,6,276,6,0,0,0,support,1,276,1.630434783,0
6156,0.94,0.82,4,159,2,1,0,0,support,1,318,0.872340426,0
6157,0.53,0.69,4,257,4,0,0,0,support,0,257,1.301886792,0
6158,0.6,0.79,5,154,2,0,0,0,support,1,385,1.316666667,0
6159,0.63,0.97,5,146,3,0,0,0,support,1,243,1.53968254,0
6160,0.75,0.77,4,204,2,0,0,0,support,1,408,1.026666667,0
6161,0.69,0.53,4,156,3,0,0,0,support,1,208,0.768115942,0
6162,0.81,0.5,4,170,4,0,0,0,support,1,170,0.617283951,0
6163,0.74,0.84,3,239,3,0,0,0,technical,1,239,1.135135135,0
6164,0.72,0.55,4,145,3,0,0,0,technical,1,193,0.763888889,0
6165,0.27,0.39,4,193,4,0,0,0,technical,2,193,1.444444444,0
6166,0.86,0.74,2,178,3,0,0,0,management,2,118,0.860465116,0
6167,0.5,0.59,3,260,3,0,0,0,IT,2,260,1.18,0
6168,0.82,0.5,3,198,4,0,0,0,IT,2,148,0.609756098,0
6169,0.73,0.51,4,249,5,0,0,0,IT,2,199,0.698630137,0
6170,0.7,0.72,4,202,3,0,0,0,IT,2,269,1.028571429,0
6171,0.9,0.72,4,143,3,0,0,0,IT,2,190,0.8,0
6172,0.72,0.95,2,178,4,1,0,0,product_mng,2,89,1.319444444,0
6173,0.63,0.85,3,151,4,1,0,0,product_mng,2,113,1.349206349,0
6174,0.84,0.99,4,134,3,0,0,0,product_mng,2,178,1.178571429,0
6175,0.98,0.92,5,221,3,1,0,0,product_mng,2,368,0.93877551,0
6176,0.41,0.48,6,165,4,0,0,0,IT,2,247,1.170731707,0
6177,0.72,0.58,4,255,2,0,0,0,RandD,0,510,0.805555556,0
6178,0.87,0.89,3,140,2,1,0,0,RandD,1,210,1.022988506,0
6179,0.63,0.71,5,141,2,0,0,0,RandD,2,352,1.126984127,0
6180,0.6,0.96,4,99,6,0,0,0,RandD,2,66,1.6,0
6181,0.58,0.79,5,197,3,0,0,0,RandD,2,328,1.362068966,0
6182,0.64,0.52,3,240,3,0,0,0,marketing,2,240,0.8125,0
6183,0.74,0.62,3,216,3,1,0,0,sales,1,216,0.837837838,0
6184,0.93,0.7,5,206,4,0,0,0,accounting,1,257,0.752688172,0
6185,0.74,0.75,4,257,3,0,0,0,support,1,342,1.013513514,0
6186,0.98,0.6,4,160,3,0,0,0,technical,1,213,0.612244898,0
6187,0.87,0.82,5,138,3,1,0,0,management,1,230,0.942528736,0
6188,0.76,0.99,3,216,3,0,0,0,marketing,1,216,1.302631579,0
6189,0.15,0.91,6,281,3,0,0,0,marketing,1,562,6.066666667,5
6190,0.18,0.57,6,238,6,1,0,0,marketing,1,238,3.166666667,0
6191,1,0.67,3,199,4,0,0,0,sales,1,149,0.67,0
6192,0.98,0.63,3,135,3,0,0,0,sales,1,135,0.642857143,0
6193,0.73,0.97,3,165,2,0,0,0,sales,1,247,1.328767123,0
6194,0.67,0.72,3,180,3,0,0,0,sales,1,180,1.074626866,0
6195,0.9,0.74,3,227,3,0,0,0,sales,1,227,0.822222222,0
6196,0.54,0.53,3,251,2,0,0,0,sales,1,376,0.981481481,0
6197,0.15,0.39,5,229,4,0,0,0,sales,1,286,2.6,0
6198,0.58,0.54,4,199,2,0,0,0,sales,1,398,0.931034483,0
6199,0.81,0.51,4,271,2,0,0,0,sales,1,542,0.62962963,0
6200,0.17,0.51,5,221,3,0,0,0,sales,1,368,3,5
6201,0.68,0.73,4,251,3,0,0,0,sales,1,334,1.073529412,0
6202,0.68,0.49,4,153,4,0,0,0,sales,1,153,0.720588235,0
6203,0.7,0.93,4,241,3,0,0,0,sales,1,321,1.328571429,0
6204,0.49,0.68,4,201,4,0,0,0,sales,2,201,1.387755102,0
6205,0.55,0.96,4,267,3,0,0,0,sales,2,356,1.745454545,5
6206,0.48,0.84,3,146,2,1,0,0,sales,2,219,1.75,0
6207,0.63,0.98,4,210,3,0,0,0,sales,2,280,1.555555556,0
6208,0.83,0.69,4,233,2,0,0,0,sales,2,466,0.831325301,0
6209,0.48,0.87,3,221,2,0,0,0,sales,2,331,1.8125,0
6210,0.98,0.96,5,183,3,1,0,0,accounting,2,305,0.979591837,0
6211,0.57,0.72,4,221,3,0,0,0,accounting,2,294,1.263157895,0
6212,0.72,0.66,3,167,3,0,0,0,accounting,2,167,0.916666667,0
6213,0.9,0.8,4,240,3,0,0,0,hr,2,320,0.888888889,0
6214,0.64,0.59,3,200,2,1,0,0,hr,2,300,0.921875,0
6215,0.55,0.98,2,144,2,0,0,0,hr,2,144,1.781818182,0
6216,0.56,0.59,5,209,2,1,0,0,hr,0,522,1.053571429,0
6217,0.8,0.55,3,206,2,0,0,0,technical,1,309,0.6875,0
6218,0.65,0.76,3,111,5,0,0,0,technical,2,66,1.169230769,0
6219,0.75,0.78,3,241,3,0,0,0,technical,2,241,1.04,0
6220,0.69,0.79,3,207,3,0,0,0,technical,2,207,1.144927536,0
6221,0.91,0.76,3,197,3,0,0,0,technical,2,197,0.835164835,0
6222,0.78,0.63,5,200,2,0,0,0,technical,1,500,0.807692308,0
6223,0.71,0.68,4,242,4,0,0,0,technical,1,242,0.957746479,0
6224,0.79,0.96,4,180,3,0,0,0,technical,1,240,1.215189873,0
6225,0.86,0.72,4,173,3,0,0,0,technical,1,230,0.837209302,0
6226,0.87,0.82,3,224,3,0,0,0,technical,1,224,0.942528736,0
6227,0.76,0.99,2,183,2,0,0,0,technical,1,183,1.302631579,0
6228,0.76,0.8,4,226,5,0,0,0,support,1,180,1.052631579,0
6229,0.74,0.66,3,257,3,0,0,0,support,1,257,0.891891892,0
6230,0.56,0.81,3,165,4,0,0,0,support,1,123,1.446428571,0
6231,0.54,0.91,3,142,2,0,0,0,support,1,213,1.685185185,0
6232,0.84,0.79,4,258,4,0,0,0,support,1,258,0.94047619,0
6233,0.55,0.69,5,193,2,0,0,0,support,1,482,1.254545455,0
6234,0.69,0.51,3,176,2,0,0,0,support,1,264,0.739130435,0
6235,0.79,0.88,4,188,3,0,0,0,support,1,250,1.113924051,0
6236,0.21,0.38,3,275,5,0,0,0,support,1,165,1.80952381,0
6237,0.57,0.58,3,132,3,0,0,0,support,1,132,1.01754386,0
6238,0.89,0.95,3,246,4,0,0,0,support,1,184,1.06741573,0
6239,0.72,0.98,3,181,4,0,0,0,technical,1,135,1.361111111,0
6240,0.56,0.58,5,266,3,0,0,0,technical,1,443,1.035714286,0
6241,0.84,0.68,4,151,2,0,0,0,technical,1,302,0.80952381,0
6242,0.94,0.76,3,257,4,1,0,0,management,1,192,0.808510638,0
6243,0.29,0.88,6,183,4,0,0,0,IT,2,274,3.034482759,0
6244,0.54,0.93,3,124,5,0,0,0,IT,2,74,1.722222222,0
6245,0.93,0.73,4,153,2,1,0,0,IT,2,306,0.784946237,0
6246,0.8,0.68,4,199,2,0,0,0,IT,2,398,0.85,0
6247,1,0.73,5,142,4,0,0,0,IT,2,177,0.73,0
6248,0.89,0.56,4,159,3,0,0,0,product_mng,2,212,0.629213483,0
6249,0.6,0.78,6,211,4,1,0,0,product_mng,2,316,1.3,0
6250,0.49,0.94,5,136,3,0,0,0,product_mng,2,226,1.918367347,0
6251,0.65,0.75,4,153,2,0,0,0,product_mng,2,306,1.153846154,0
6252,0.6,0.71,5,263,2,1,0,0,IT,2,657,1.183333333,0
6253,0.51,1,3,168,3,1,0,0,RandD,2,168,1.960784314,0
6254,0.74,0.89,4,234,3,1,0,0,RandD,2,312,1.202702703,0
6255,0.57,0.42,4,154,5,0,0,0,RandD,0,123,0.736842105,0
6256,0.82,0.84,5,173,2,0,0,0,RandD,1,432,1.024390244,0
6257,0.19,0.63,5,206,6,0,0,0,RandD,2,171,3.315789474,0
6258,0.5,0.64,4,208,2,0,0,0,marketing,2,416,1.28,0
6259,0.91,0.68,4,178,3,1,0,0,sales,2,237,0.747252747,0
6260,0.19,0.86,4,198,6,0,0,0,accounting,2,132,4.526315789,0
6261,0.94,0.84,4,220,3,0,0,0,support,1,293,0.893617021,0
6262,0.88,0.67,4,226,2,0,0,0,technical,1,452,0.761363636,0
6263,0.9,0.87,4,231,5,0,0,0,management,1,184,0.966666667,0
6264,0.49,0.96,2,206,2,0,0,0,marketing,1,206,1.959183673,0
6265,0.99,0.55,4,179,4,0,0,0,marketing,1,179,0.555555556,0
6266,0.72,0.81,4,200,2,0,0,0,marketing,1,400,1.125,0
6267,0.66,0.69,5,202,6,0,0,0,sales,1,168,1.045454545,0
6268,0.96,0.51,4,237,3,0,0,0,sales,1,316,0.53125,0
6269,0.49,0.69,4,270,3,0,0,0,sales,1,360,1.408163265,0
6270,0.73,0.49,3,168,2,1,0,0,sales,1,252,0.671232877,0
6271,0.48,0.98,5,132,4,0,0,0,sales,1,165,2.041666667,0
6272,0.57,0.78,3,162,2,0,0,0,sales,1,243,1.368421053,0
6273,0.63,0.82,3,269,3,0,0,0,sales,1,269,1.301587302,0
6274,0.46,0.87,5,254,5,1,0,0,sales,1,254,1.891304348,0
6275,0.64,0.5,3,261,2,0,0,0,sales,1,391,0.78125,0
6276,0.56,0.73,4,148,3,0,0,0,sales,1,197,1.303571429,0
6277,0.97,0.75,5,228,4,0,0,0,sales,1,285,0.773195876,0
6278,0.69,0.68,3,138,3,0,0,0,sales,1,138,0.985507246,0
6279,0.23,0.97,4,200,3,0,0,0,sales,1,266,4.217391304,0
6280,0.77,0.48,4,258,4,1,0,0,sales,1,258,0.623376623,0
6281,0.76,0.57,4,266,3,0,0,0,sales,1,354,0.75,0
6282,0.98,0.66,3,204,2,0,0,0,sales,2,306,0.673469388,0
6283,0.92,0.77,3,236,3,0,0,0,sales,2,236,0.836956522,0
6284,0.63,0.67,4,149,3,1,0,0,sales,2,198,1.063492063,0
6285,0.91,0.69,5,240,3,0,0,0,sales,2,400,0.758241758,0
6286,0.4,0.67,3,115,3,0,0,0,accounting,2,115,1.675,0
6287,0.82,0.62,4,267,3,1,0,0,accounting,2,356,0.756097561,0
6288,0.81,0.88,4,149,3,0,0,0,accounting,2,198,1.086419753,0
6289,0.61,0.69,3,224,3,0,0,0,hr,2,224,1.131147541,0
6290,0.3,0.57,2,158,2,0,0,0,hr,2,158,1.9,0
6291,0.59,0.72,2,107,3,0,0,0,hr,2,71,1.220338983,0
6292,0.2,0.56,3,217,5,0,0,0,hr,2,130,2.8,0
6293,0.75,0.56,2,212,2,0,0,0,technical,2,212,0.746666667,0
6294,0.59,0.79,3,270,3,0,0,0,technical,0,270,1.338983051,0
6295,0.63,0.53,4,243,2,0,0,0,technical,1,486,0.841269841,0
6296,0.77,0.68,5,162,4,1,0,0,technical,2,202,0.883116883,0
6297,0.82,0.6,5,232,2,0,0,0,technical,2,580,0.731707317,0
6298,0.6,0.85,5,187,4,0,0,0,technical,2,233,1.416666667,0
6299,0.83,0.72,3,259,2,0,0,0,technical,2,388,0.86746988,0
6300,0.67,0.6,4,209,2,0,0,0,technical,1,418,0.895522388,0
6301,0.84,0.56,5,97,6,0,0,0,technical,1,80,0.666666667,0
6302,0.68,0.79,5,139,4,0,0,0,technical,1,173,1.161764706,0
6303,0.74,0.92,4,258,3,1,0,0,technical,1,344,1.243243243,0
6304,0.63,0.64,3,208,2,1,0,0,support,1,312,1.015873016,0
6305,0.88,0.9,2,233,3,0,0,0,support,1,155,1.022727273,0
6306,1,0.81,3,168,4,0,0,0,support,1,126,0.81,0
6307,0.7,0.87,4,252,2,1,0,0,support,1,504,1.242857143,0
6308,0.5,0.71,5,171,4,0,0,0,support,1,213,1.42,0
6309,0.94,0.66,5,219,3,0,0,0,support,1,365,0.70212766,0
6310,0.67,0.54,3,213,4,0,0,0,support,1,159,0.805970149,0
6311,0.8,0.88,5,199,4,0,0,0,support,1,248,1.1,0
6312,0.7,0.88,4,245,2,0,0,0,support,1,490,1.257142857,0
6313,0.24,0.73,4,273,5,0,0,0,support,1,218,3.041666667,0
6314,0.98,1,4,202,3,0,0,0,support,1,269,1.020408163,0
6315,0.76,0.65,4,240,3,0,0,0,technical,1,320,0.855263158,0
6316,0.78,0.5,4,155,4,0,0,0,technical,1,155,0.641025641,0
6317,0.42,0.91,3,209,2,0,0,0,technical,1,313,2.166666667,0
6318,0.83,0.64,4,210,3,0,0,0,management,2,280,0.771084337,0
6319,0.98,0.81,4,266,6,0,0,0,IT,2,177,0.826530612,0
6320,0.64,0.81,2,226,2,0,0,0,IT,2,226,1.265625,0
6321,0.67,0.75,4,133,2,0,0,0,IT,2,266,1.119402985,0
6322,0.26,0.39,3,99,4,0,0,0,IT,2,74,1.5,0
6323,0.97,0.64,3,237,3,0,0,0,IT,2,237,0.659793814,0
6324,0.48,0.6,4,230,3,0,0,0,product_mng,2,306,1.25,0
6325,0.84,0.55,4,149,2,0,0,0,product_mng,2,298,0.654761905,0
6326,0.71,0.74,4,206,4,0,0,0,product_mng,2,206,1.042253521,0
6327,1,0.84,3,185,3,0,0,0,product_mng,2,185,0.84,0
6328,0.6,0.76,5,269,2,0,0,0,IT,2,672,1.266666667,0
6329,0.95,0.37,6,233,5,0,0,0,RandD,2,279,0.389473684,0
6330,0.56,0.56,3,162,2,0,0,0,RandD,0,243,1,0
6331,0.75,0.49,2,173,3,1,0,0,RandD,1,115,0.653333333,0
6332,0.98,0.53,6,253,4,0,0,0,RandD,2,379,0.540816327,0
6333,0.7,0.72,5,134,3,0,0,0,RandD,2,223,1.028571429,0
6334,0.65,0.92,4,133,3,0,0,0,marketing,2,177,1.415384615,0
6335,0.8,0.81,5,143,2,0,0,0,sales,2,357,1.0125,0
6336,0.49,0.78,3,264,4,0,0,0,accounting,1,198,1.591836735,0
6337,0.32,0.73,3,180,6,0,0,0,support,1,90,2.28125,0
6338,0.88,0.54,3,235,2,1,0,0,technical,1,352,0.613636364,0
6339,0.8,0.97,4,232,2,0,0,0,management,1,464,1.2125,0
6340,0.73,0.74,4,181,4,0,0,0,marketing,1,181,1.01369863,0
6341,0.72,0.58,3,198,2,0,0,0,marketing,1,297,0.805555556,0
6342,0.58,0.78,5,211,3,1,0,0,marketing,1,351,1.344827586,0
6343,0.66,0.96,4,216,3,0,0,0,sales,1,288,1.454545455,0
6344,0.63,0.79,3,197,3,1,0,0,sales,1,197,1.253968254,0
6345,0.69,0.56,2,214,2,0,0,0,sales,1,214,0.811594203,0
6346,0.49,0.59,3,185,3,0,0,0,sales,1,185,1.204081633,0
6347,0.6,0.45,3,173,2,0,0,0,sales,1,259,0.75,0
6348,0.5,0.63,4,229,4,0,0,0,sales,1,229,1.26,0
6349,0.34,0.81,4,116,3,1,0,0,sales,1,154,2.382352941,0
6350,0.79,0.6,5,223,3,0,0,0,sales,1,371,0.759493671,0
6351,0.98,0.68,4,154,3,0,0,0,sales,1,205,0.693877551,0
6352,0.96,0.97,5,240,2,0,0,0,sales,1,600,1.010416667,0
6353,0.88,0.89,3,139,2,0,0,0,sales,1,208,1.011363636,0
6354,0.6,0.61,2,275,2,0,0,0,sales,1,275,1.016666667,0
6355,0.62,0.73,3,158,3,1,0,0,sales,1,158,1.177419355,0
6356,0.4,0.72,3,204,4,1,0,0,sales,1,153,1.8,0
6357,0.16,0.82,5,121,2,0,0,0,sales,2,302,5.125,0
6358,0.81,0.98,5,243,6,0,0,0,sales,2,202,1.209876543,0
6359,0.69,0.69,4,195,2,0,0,0,sales,2,390,1,0
6360,0.66,0.51,5,149,3,0,0,0,sales,2,248,0.772727273,0
6361,0.66,0.62,5,214,2,0,0,0,sales,2,535,0.939393939,0
6362,0.61,0.53,4,266,3,0,0,0,accounting,2,354,0.868852459,0
6363,0.99,0.77,5,222,2,0,0,0,accounting,2,555,0.777777778,0
6364,0.73,0.54,3,283,6,0,0,0,accounting,2,141,0.739726027,0
6365,0.63,0.72,2,161,5,0,0,0,hr,2,64,1.142857143,0
6366,0.6,0.91,3,157,4,0,0,0,hr,2,117,1.516666667,0
6367,0.44,0.44,3,126,2,0,0,0,hr,2,189,1,0
6368,0.64,0.95,3,131,6,0,0,0,hr,2,65,1.484375,0
6369,0.91,0.81,4,139,2,0,0,0,technical,0,278,0.89010989,0
6370,0.55,0.59,4,230,3,0,0,0,technical,1,306,1.072727273,0
6371,0.7,0.73,4,240,2,1,0,0,technical,2,480,1.042857143,0
6372,0.37,0.59,3,134,3,0,0,0,technical,2,134,1.594594595,0
6373,0.16,0.56,6,196,3,0,0,0,technical,2,392,3.5,5
6374,0.69,0.97,5,240,4,0,0,0,technical,2,300,1.405797101,0
6375,0.96,0.47,2,233,5,1,0,0,technical,1,93,0.489583333,0
6376,0.62,0.91,5,267,3,0,0,0,technical,1,445,1.467741935,5
6377,0.94,0.45,2,211,3,0,0,0,technical,1,140,0.478723404,0
6378,0.67,0.83,3,260,3,0,0,0,technical,1,260,1.23880597,0
6379,0.89,0.57,3,113,3,0,0,0,technical,1,113,0.640449438,0
6380,0.6,0.63,5,267,3,0,0,0,support,1,445,1.05,0
6381,0.89,0.62,5,196,3,0,0,0,support,1,326,0.696629213,0
6382,0.6,0.89,3,232,2,0,0,0,support,1,348,1.483333333,5
6383,0.93,0.95,2,156,3,1,0,0,support,1,104,1.021505376,0
6384,0.38,0.78,4,159,5,0,0,0,support,1,127,2.052631579,0
6385,0.62,0.57,3,223,3,1,0,0,support,1,223,0.919354839,0
6386,0.86,0.86,4,197,3,1,0,0,support,1,262,1,0
6387,0.61,0.62,2,192,2,1,0,0,support,1,192,1.016393443,0
6388,0.77,0.64,4,192,3,0,0,0,support,1,256,0.831168831,0
6389,0.85,0.73,4,174,3,0,0,0,support,1,232,0.858823529,0
6390,0.94,0.62,4,191,3,0,0,0,support,1,254,0.659574468,0
6391,0.59,0.59,4,270,2,0,0,0,technical,1,540,1,0
6392,0.9,0.92,3,139,3,0,0,0,technical,1,139,1.022222222,0
6393,0.86,0.65,4,243,2,0,0,0,technical,1,486,0.755813953,0
6394,0.72,0.7,3,238,2,0,0,0,management,1,357,0.972222222,0
6395,0.84,0.52,5,189,2,1,0,0,IT,1,472,0.619047619,0
6396,0.64,0.5,4,189,3,0,0,0,IT,2,252,0.78125,0
6397,0.81,0.75,4,206,3,0,0,0,IT,2,274,0.925925926,0
6398,0.66,0.7,5,254,2,0,0,0,IT,2,635,1.060606061,0
6399,0.75,0.55,3,253,6,0,0,0,IT,2,126,0.733333333,0
6400,0.54,0.67,3,243,2,0,0,0,product_mng,2,364,1.240740741,0
6401,0.98,0.76,3,224,2,0,0,0,product_mng,2,336,0.775510204,0
6402,0.8,0.85,4,139,2,0,0,0,product_mng,2,278,1.0625,0
6403,0.68,0.7,5,270,3,0,0,0,product_mng,2,450,1.029411765,0
6404,0.54,0.57,3,257,2,0,0,0,IT,2,385,1.055555556,0
6405,0.88,0.84,4,170,2,0,0,0,RandD,2,340,0.954545455,0
6406,0.71,0.62,3,222,3,0,0,0,RandD,2,222,0.873239437,0
6407,0.77,0.58,2,247,2,1,0,0,RandD,2,247,0.753246753,0
6408,0.6,0.6,4,201,3,0,0,0,RandD,0,268,1,0
6409,0.53,0.75,4,263,5,0,0,0,RandD,1,210,1.41509434,0
6410,0.85,0.5,3,168,2,1,0,0,marketing,2,252,0.588235294,0
6411,0.59,0.75,4,190,2,0,0,0,sales,2,380,1.271186441,0
6412,0.23,0.77,4,140,5,0,0,0,accounting,2,112,3.347826087,0
6413,0.7,0.6,3,224,3,0,0,0,support,2,224,0.857142857,0
6414,0.92,0.49,5,145,3,0,0,0,technical,1,241,0.532608696,0
6415,0.95,0.37,4,285,3,0,0,0,management,1,380,0.389473684,0
6416,0.39,0.43,3,154,3,0,0,0,marketing,1,154,1.102564103,0
6417,0.85,0.8,4,200,2,0,0,0,marketing,1,400,0.941176471,0
6418,0.98,0.7,3,255,2,1,0,0,marketing,1,382,0.714285714,0
6419,0.15,0.48,6,204,6,1,0,0,sales,1,204,3.2,0
6420,0.68,0.54,3,270,4,1,0,0,sales,1,202,0.794117647,0
6421,0.24,0.91,5,177,5,0,0,0,sales,1,177,3.791666667,0
6422,0.77,0.59,4,140,3,0,0,0,sales,2,186,0.766233766,0
6423,0.36,0.69,3,165,3,0,0,0,sales,2,165,1.916666667,0
6424,0.5,0.89,3,187,4,1,0,0,sales,2,140,1.78,0
6425,0.2,0.98,4,166,4,1,0,0,sales,2,166,4.9,0
6426,0.86,0.56,5,141,2,0,0,0,sales,2,352,0.651162791,0
6427,0.84,0.63,4,135,2,0,0,0,sales,2,270,0.75,0
6428,0.9,0.98,5,148,4,0,0,0,sales,2,185,1.088888889,0
6429,0.4,0.51,3,120,6,0,0,0,sales,2,60,1.275,0
6430,0.63,0.62,3,141,3,0,0,0,sales,2,141,0.984126984,0
6431,0.73,0.95,3,222,4,0,0,0,sales,2,166,1.301369863,0
6432,0.25,0.67,2,136,6,0,0,0,sales,2,45,2.68,0
6433,0.7,0.57,3,180,2,0,0,0,sales,2,270,0.814285714,0
6434,0.6,0.97,3,187,3,1,0,0,sales,2,187,1.616666667,0
6435,0.99,0.66,3,202,3,0,0,0,sales,2,202,0.666666667,0
6436,0.29,0.86,3,251,4,0,0,0,sales,2,188,2.965517241,0
6437,0.53,0.63,4,259,2,0,0,0,sales,2,518,1.188679245,0
6438,0.83,0.76,3,262,2,0,0,0,accounting,2,393,0.915662651,0
6439,0.18,0.92,5,251,4,0,0,0,accounting,2,313,5.111111111,0
6440,0.14,0.74,4,117,5,0,0,0,accounting,2,93,5.285714286,0
6441,0.5,0.66,4,155,2,0,0,0,hr,2,310,1.32,0
6442,0.36,0.89,3,197,6,0,0,0,hr,2,98,2.472222222,0
6443,0.34,0.56,3,139,2,0,0,0,hr,2,208,1.647058824,0
6444,0.51,0.75,4,175,2,0,0,0,hr,2,350,1.470588235,5
6445,0.5,0.52,5,137,3,1,0,0,technical,2,228,1.04,0
6446,0.69,0.93,3,228,4,0,0,0,technical,2,171,1.347826087,0
6447,0.52,0.51,2,232,4,0,0,0,technical,0,116,0.980769231,0
6448,0.32,0.5,2,143,3,0,0,0,technical,0,95,1.5625,0
6449,0.88,0.99,3,190,5,0,0,0,technical,0,114,1.125,0
6450,0.6,0.87,3,196,3,1,0,0,technical,0,196,1.45,0
6451,0.72,0.8,3,213,3,0,0,0,technical,0,213,1.111111111,0
6452,0.65,0.9,3,200,3,0,0,0,technical,0,200,1.384615385,0
6453,0.82,0.78,5,166,2,0,0,0,technical,0,415,0.951219512,0
6454,0.67,0.92,5,258,3,0,0,0,technical,0,430,1.373134328,0
6455,0.44,0.87,5,104,4,0,0,0,technical,0,130,1.977272727,0
6456,0.52,0.85,5,173,2,0,0,0,support,0,432,1.634615385,5
6457,0.54,0.51,2,176,3,0,0,0,support,0,117,0.944444444,0
6458,0.67,0.76,5,181,3,0,0,0,support,0,301,1.134328358,0
6459,0.16,0.64,6,143,5,1,0,0,support,1,171,4,0
6460,0.81,0.73,4,186,3,0,0,0,support,1,248,0.901234568,0
6461,0.77,0.85,3,136,3,0,0,0,support,1,136,1.103896104,0
6462,0.84,0.99,4,219,2,0,0,0,support,1,438,1.178571429,0
6463,0.56,0.56,5,229,4,1,0,0,support,1,286,1,0
6464,0.67,0.97,5,239,3,0,0,0,support,1,398,1.447761194,5
6465,0.65,0.7,4,182,2,0,0,0,support,1,364,1.076923077,0
6466,0.39,0.57,2,132,3,0,0,0,support,1,88,1.461538462,0
6467,0.77,0.75,3,272,3,0,0,0,technical,1,272,0.974025974,0
6468,0.41,0.96,5,167,3,1,0,0,technical,1,278,2.341463415,0
6469,0.59,0.67,3,180,2,0,0,0,technical,1,270,1.13559322,0
6470,0.14,0.72,6,100,5,0,0,0,management,1,120,5.142857143,0
6471,0.6,0.82,4,134,2,0,0,0,IT,1,268,1.366666667,0
6472,0.14,0.98,6,221,5,0,0,0,IT,1,265,7,0
6473,0.88,0.8,3,166,2,0,0,0,IT,1,249,0.909090909,0
6474,0.6,0.91,4,214,2,0,0,0,IT,2,428,1.516666667,5
6475,1,0.49,4,227,3,1,0,0,IT,2,302,0.49,0
6476,0.56,0.98,4,207,3,0,0,0,product_mng,2,276,1.75,0
6477,0.72,0.54,3,286,6,0,0,0,product_mng,2,143,0.75,0
6478,0.59,0.83,3,240,3,1,0,0,product_mng,2,240,1.406779661,0
