empId,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,ROI,Risk
8789,1,0.49,4,140,3,0,0,0,sales,1,186,0.49
8790,0.67,0.44,4,194,2,1,0,0,sales,1,388,0.656716418
8791,0.2,0.98,2,228,3,0,0,0,sales,1,152,4.9
8792,0.71,0.87,4,238,3,0,0,0,sales,1,317,1.225352113
8793,0.65,0.91,3,207,3,0,0,0,sales,1,207,1.4
8794,0.82,0.82,4,164,2,0,0,0,sales,1,328,1
8795,0.48,0.89,3,224,3,0,0,0,sales,1,224,1.854166667
8796,0.96,0.9,4,201,3,0,0,0,sales,1,268,0.9375
8797,0.52,0.63,3,171,2,0,0,0,sales,1,256,1.211538462
8798,0.24,0.78,5,131,5,0,0,0,sales,1,131,3.25
8799,0.92,0.95,6,239,4,0,0,0,sales,2,358,1.032608696
8800,0.66,0.89,3,202,3,1,0,0,sales,2,202,1.348484848
8801,0.93,0.68,3,137,3,1,0,0,sales,2,137,0.731182796
8802,0.77,0.59,4,153,3,0,0,0,sales,2,204,0.766233766
8803,0.6,0.48,4,219,4,1,0,0,sales,2,219,0.8
8804,0.78,0.49,3,194,3,1,0,0,sales,2,194,0.628205128
8805,0.6,0.53,4,228,3,0,0,0,sales,2,304,0.883333333
8806,0.31,1,4,177,5,0,0,0,accounting,2,141,3.225806452
8807,0.49,0.68,3,181,3,0,0,0,accounting,2,181,1.387755102
8808,0.33,0.95,4,280,3,0,0,0,accounting,2,373,2.878787879
8809,0.76,0.91,3,133,2,0,0,0,hr,2,199,1.197368421
8810,0.65,0.63,3,237,3,0,0,0,hr,2,237,0.969230769
8811,0.88,0.75,5,152,3,0,0,0,hr,0,253,0.852272727
8812,0.52,0.92,5,280,6,1,0,0,hr,0,233,1.769230769
8813,0.48,0.5,6,253,4,0,0,0,technical,0,379,1.041666667
8814,0.2,0.59,5,105,4,0,0,0,technical,0,131,2.95
8815,0.93,0.84,3,159,3,0,0,0,technical,0,159,0.903225806
8816,0.55,0.92,4,257,2,0,0,0,technical,0,514,1.672727273
8817,0.73,0.64,3,202,4,0,0,0,technical,0,151,0.876712329
8818,0.57,0.56,3,241,3,0,0,0,technical,0,241,0.98245614
8819,0.63,0.8,3,267,3,0,0,0,technical,1,267,1.26984127
8820,0.23,0.88,4,175,6,0,0,0,technical,1,116,3.826086957
8821,0.93,0.53,3,257,2,1,0,0,technical,1,385,0.569892473
8822,0.78,0.86,4,240,3,0,0,0,technical,1,320,1.102564103
8823,0.75,0.73,5,181,3,1,0,0,technical,1,301,0.973333333
8824,0.61,0.82,3,271,3,0,0,0,support,1,271,1.344262295
8825,0.36,0.97,5,151,3,0,0,0,support,1,251,2.694444444
8826,0.59,0.67,2,168,3,0,0,0,support,1,112,1.13559322
8827,0.78,0.63,4,265,3,0,0,0,support,2,353,0.807692308
8828,0.93,0.53,5,204,2,0,0,0,support,2,510,0.569892473
8829,0.67,0.72,4,223,3,0,0,0,support,2,297,1.074626866
8830,0.52,0.63,4,136,2,0,0,0,support,2,272,1.211538462
8831,0.69,0.95,5,184,2,0,0,0,support,2,460,1.376811594
8832,0.25,0.8,5,186,4,1,0,0,support,2,232,3.2
8833,0.4,0.43,3,128,3,0,0,0,support,2,128,1.075
8834,0.98,0.83,5,211,3,0,0,0,support,2,351,0.846938776
8835,0.92,0.89,4,236,4,1,0,0,technical,2,236,0.967391304
8836,0.57,0.98,3,214,2,0,0,0,technical,2,321,1.719298246
8837,0.81,0.52,4,274,3,0,0,0,technical,2,365,0.641975309
8838,0.56,0.67,5,165,3,1,0,0,management,2,275,1.196428571
8839,0.86,0.71,5,235,4,0,0,0,IT,2,293,0.825581395
8840,0.74,0.9,4,189,2,0,0,0,IT,2,378,1.216216216
8841,0.57,0.61,3,112,5,0,0,0,IT,2,67,1.070175439
8842,0.9,0.64,3,163,3,0,0,0,IT,2,163,0.711111111
8843,0.8,0.57,3,162,2,0,0,0,IT,2,243,0.7125
8844,0.22,0.8,4,149,5,0,0,0,product_mng,2,119,3.636363636
8845,0.73,0.84,4,238,2,0,0,0,product_mng,2,476,1.150684932
8846,0.48,0.47,3,160,3,0,0,0,product_mng,2,160,0.979166667
8847,0.52,0.94,3,263,3,0,0,0,product_mng,2,263,1.807692308
8848,0.53,0.71,4,271,3,0,0,0,IT,2,361,1.339622642
8849,0.97,0.48,4,221,3,0,0,0,RandD,2,294,0.494845361
8850,0.97,0.54,3,255,2,1,0,0,RandD,0,382,0.556701031
8851,0.54,0.88,4,170,4,0,0,0,RandD,1,170,1.62962963
8852,0.99,0.7,4,190,4,1,0,0,RandD,2,190,0.707070707
8853,0.79,0.76,4,216,4,0,0,0,RandD,2,216,0.962025316
8854,0.71,0.54,3,249,3,0,0,0,marketing,2,249,0.76056338
8855,0.82,0.76,3,174,3,0,0,0,sales,2,174,0.926829268
8856,0.6,0.7,4,265,4,1,0,0,accounting,2,265,1.166666667
8857,0.17,0.88,2,206,4,0,0,0,support,2,103,5.176470588
8858,0.73,0.6,4,222,3,0,0,0,technical,2,296,0.821917808
8859,0.69,0.54,5,152,3,1,0,0,management,2,253,0.782608696
8860,0.86,0.61,4,221,2,0,0,0,marketing,2,442,0.709302326
8861,0.67,0.55,5,239,2,0,0,0,marketing,2,597,0.820895522
8862,0.25,0.96,6,217,4,0,0,0,marketing,1,325,3.84
8863,0.65,0.66,3,164,2,0,0,0,sales,1,246,1.015384615
8864,0.81,0.56,3,142,3,0,0,0,sales,1,142,0.691358025
8865,0.58,0.53,4,181,3,1,0,0,sales,1,241,0.913793103
8866,0.14,0.57,4,207,5,0,0,0,sales,1,165,4.071428571
8867,0.15,0.37,2,167,3,0,0,0,sales,1,111,2.466666667
8868,0.98,0.51,3,243,2,0,0,0,sales,1,364,0.520408163
8869,0.91,0.5,4,231,3,0,0,0,sales,0,308,0.549450549
8870,0.86,0.71,4,250,3,1,0,0,sales,1,333,0.825581395
8871,0.56,0.63,3,145,2,0,0,0,sales,0,217,1.125
8872,0.58,0.77,4,190,6,0,0,0,sales,0,126,1.327586207
8873,0.54,0.64,2,128,2,0,0,0,sales,1,128,1.185185185
8874,0.59,0.99,5,254,3,1,0,0,sales,1,423,1.677966102
8875,0.92,0.88,3,145,4,1,0,0,sales,0,108,0.956521739
8876,0.82,0.8,4,246,3,0,0,0,sales,1,328,0.975609756
8877,0.86,0.68,5,246,2,0,0,0,sales,2,615,0.790697674
8878,0.66,0.77,5,236,3,0,0,0,sales,0,393,1.166666667
8879,0.85,0.66,3,234,3,0,0,0,sales,2,234,0.776470588
8880,0.8,0.6,3,247,2,0,0,0,sales,2,370,0.75
8881,0.99,0.61,3,154,3,0,0,0,sales,2,154,0.616161616
8882,0.25,0.45,3,228,5,0,0,0,accounting,2,136,1.8
8883,0.93,0.99,4,209,3,1,0,0,accounting,0,278,1.064516129
8884,0.5,0.54,5,173,2,0,0,0,accounting,2,432,1.08
8885,0.68,0.71,4,206,2,0,0,0,hr,2,412,1.044117647
8886,0.62,0.87,3,151,2,1,0,0,hr,2,226,1.403225806
8887,0.99,0.54,4,196,4,1,0,0,hr,0,196,0.545454545
8888,0.93,0.52,3,229,2,1,0,0,hr,2,343,0.559139785
8889,0.2,0.75,3,235,4,0,0,0,technical,0,176,3.75
8890,0.58,0.61,4,200,3,0,0,0,technical,1,266,1.051724138
8891,0.94,0.76,4,261,6,0,0,0,technical,2,174,0.808510638
8892,0.18,0.54,4,165,3,0,0,0,technical,2,220,3
8893,0.18,0.62,3,165,4,0,0,0,technical,2,123,3.444444444
8894,0.7,0.74,5,255,2,0,0,0,technical,2,637,1.057142857
8895,0.93,0.92,5,185,5,0,0,0,technical,1,185,0.989247312
8896,0.5,0.76,4,229,3,1,0,0,technical,1,305,1.52
8897,0.54,0.71,3,153,3,0,0,0,technical,1,153,1.314814815
8898,0.74,0.63,4,238,2,0,0,0,technical,1,476,0.851351351
8899,0.66,0.67,3,199,2,0,0,0,technical,1,298,1.015151515
8900,0.61,0.87,3,185,2,1,0,0,support,1,277,1.426229508
8901,0.74,0.98,3,196,6,1,0,0,support,1,98,1.324324324
8902,0.48,0.51,4,201,4,0,0,0,support,1,201,1.0625
8903,0.65,0.84,3,189,2,1,0,0,support,1,283,1.292307692
8904,0.94,0.49,2,250,5,0,0,0,support,1,100,0.521276596
8905,0.91,0.79,4,254,2,0,0,0,support,0,508,0.868131868
8906,0.87,0.65,3,212,3,1,0,0,support,1,212,0.747126437
8907,0.23,0.79,5,196,5,1,0,0,support,1,196,3.434782609
8908,0.4,0.73,4,146,3,0,0,0,support,1,194,1.825
8909,0.68,0.85,3,250,3,0,0,0,support,1,250,1.25
8910,0.95,0.88,3,266,2,1,0,0,support,0,399,0.926315789
8911,0.63,0.96,4,133,2,0,0,0,technical,1,266,1.523809524
8912,0.47,0.53,4,181,3,0,0,0,technical,1,241,1.127659574
8913,0.2,0.5,6,282,6,1,0,0,technical,1,282,2.5
8914,0.72,0.84,2,173,2,1,0,0,management,0,173,1.166666667
8915,0.56,0.57,5,237,2,0,0,0,IT,1,592,1.017857143
8916,0.7,0.74,3,202,2,0,0,0,IT,2,303,1.057142857
8917,0.59,0.82,3,162,2,0,0,0,IT,0,243,1.389830508
8918,0.78,0.96,3,248,3,0,0,0,IT,2,248,1.230769231
8919,0.62,0.64,3,165,3,0,0,0,IT,0,165,1.032258065
8920,0.71,0.61,2,216,2,0,0,0,product_mng,2,216,0.85915493
8921,0.72,0.45,4,143,6,0,0,0,product_mng,2,95,0.625
8922,0.76,0.77,3,254,3,0,0,0,product_mng,2,254,1.013157895
8923,0.83,0.56,3,186,3,0,0,0,product_mng,2,186,0.674698795
8924,0.92,0.99,4,245,4,0,0,0,IT,2,245,1.076086957
8925,0.67,0.77,3,157,3,0,0,0,RandD,2,157,1.149253731
8926,0.56,0.45,3,184,3,0,0,0,RandD,2,184,0.803571429
8927,0.91,0.63,4,210,3,0,0,0,RandD,2,280,0.692307692
8928,0.56,0.86,4,137,2,1,0,0,RandD,0,274,1.535714286
8929,0.72,0.95,3,145,2,0,0,0,RandD,1,217,1.319444444
8930,0.56,0.86,4,181,3,0,0,0,marketing,2,241,1.535714286
8931,0.92,0.56,3,174,3,0,0,0,sales,2,174,0.608695652
8932,0.74,0.88,5,183,3,1,0,0,accounting,2,305,1.189189189
8933,0.88,0.84,4,171,4,1,0,0,support,2,171,0.954545455
8934,0.69,0.72,2,190,2,0,0,0,technical,2,190,1.043478261
8935,0.87,0.78,4,142,3,0,0,0,management,2,189,0.896551724
8936,0.98,0.5,3,198,3,0,0,0,marketing,2,198,0.510204082
8937,0.9,0.61,3,185,3,0,0,0,marketing,2,185,0.677777778
8938,0.49,0.87,4,171,3,1,0,0,marketing,2,228,1.775510204
8939,0.78,0.57,4,264,3,0,0,0,sales,0,352,0.730769231
8940,0.58,0.98,3,175,3,0,0,0,sales,1,175,1.689655172
8941,0.91,0.88,5,210,2,1,0,0,sales,1,525,0.967032967
8942,0.92,0.75,4,212,3,0,0,0,sales,1,282,0.815217391
8943,0.36,0.66,4,97,2,0,0,0,sales,0,194,1.833333333
8944,0.55,0.53,4,214,3,0,0,0,sales,1,285,0.963636364
8945,0.95,0.96,4,244,3,0,0,0,sales,1,325,1.010526316
8946,0.5,0.67,3,246,3,0,0,0,sales,1,246,1.34
8947,0.42,0.73,3,115,6,0,0,0,sales,0,57,1.738095238
8948,0.75,0.68,3,237,5,0,0,0,sales,1,142,0.906666667
8949,0.88,0.7,4,146,4,0,0,0,sales,1,146,0.795454545
8950,0.53,0.63,5,159,4,0,0,0,sales,1,198,1.188679245
8951,0.84,0.4,4,246,3,0,0,0,sales,1,328,0.476190476
8952,0.49,0.93,3,226,3,0,0,0,sales,1,226,1.897959184
8953,0.71,0.91,3,261,3,0,0,0,sales,1,261,1.281690141
8954,0.83,0.64,4,242,2,0,0,0,sales,1,484,0.771084337
8955,0.88,0.93,4,177,3,0,0,0,sales,2,236,1.056818182
8956,0.87,0.53,4,144,3,0,0,0,sales,2,192,0.609195402
8957,0.43,0.82,2,221,5,0,0,0,sales,2,88,1.906976744
8958,0.8,0.9,5,265,3,0,0,0,accounting,2,441,1.125
8959,0.32,0.67,5,224,4,1,0,0,accounting,2,280,2.09375
8960,0.77,0.56,3,167,4,0,0,0,accounting,2,125,0.727272727
8961,0.97,0.77,3,245,3,0,0,0,hr,2,245,0.793814433
8962,0.98,0.63,4,232,2,0,0,0,hr,2,464,0.642857143
8963,0.62,0.64,5,229,2,0,0,0,hr,2,572,1.032258065
8964,0.53,0.94,4,128,6,0,0,0,hr,2,85,1.773584906
8965,0.93,0.49,3,211,2,0,0,0,technical,2,316,0.52688172
8966,0.51,0.91,4,194,2,0,0,0,technical,2,388,1.784313725
8967,0.76,0.76,4,214,3,0,0,0,technical,0,285,1
8968,0.69,0.89,3,216,4,0,0,0,technical,1,162,1.289855072
8969,0.58,0.6,4,222,3,0,0,0,technical,2,296,1.034482759
8970,0.98,0.77,4,144,4,0,0,0,technical,2,144,0.785714286
8971,0.58,0.54,3,287,6,0,0,0,technical,2,143,0.931034483
8972,0.57,0.97,4,224,4,0,0,0,technical,2,224,1.701754386
8973,0.84,0.79,4,157,4,0,0,0,technical,1,157,0.94047619
8974,0.15,0.67,5,216,6,0,0,0,technical,1,180,4.466666667
8975,0.88,0.72,5,181,4,0,0,0,technical,1,226,0.818181818
8976,0.69,0.99,3,133,3,0,0,0,support,1,133,1.434782609
8977,0.56,0.84,5,154,2,1,0,0,support,1,385,1.5
8978,0.49,0.58,3,265,3,0,0,0,support,1,265,1.183673469
8979,0.4,0.45,4,113,3,0,0,0,support,1,150,1.125
8980,0.67,0.36,3,280,4,0,0,0,support,1,210,0.537313433
8981,0.79,0.5,3,213,3,1,0,0,support,1,213,0.632911392
8982,0.47,0.44,5,255,5,1,0,0,support,1,255,0.936170213
8983,0.82,0.54,3,243,4,0,0,0,support,1,182,0.658536585
8984,0.82,0.87,3,206,2,0,0,0,support,1,309,1.06097561
8985,0.63,0.57,5,149,3,0,0,0,support,1,248,0.904761905
8986,0.91,0.53,2,273,3,0,0,0,support,1,182,0.582417582
8987,0.89,1,4,226,2,1,0,0,technical,1,452,1.123595506
8988,0.96,0.93,3,238,2,0,0,0,technical,1,357,0.96875
8989,0.83,0.72,2,226,3,0,0,0,technical,1,150,0.86746988
8990,0.75,0.92,3,199,3,1,0,0,management,1,199,1.226666667
8991,0.75,0.82,5,202,3,1,0,0,IT,1,336,1.093333333
8992,0.41,0.69,2,152,4,1,0,0,IT,1,76,1.682926829
8993,0.96,0.94,3,167,3,0,0,0,IT,1,167,0.979166667
8994,0.58,0.79,4,130,3,0,0,0,IT,2,173,1.362068966
8995,0.74,0.89,3,229,3,0,0,0,IT,2,229,1.202702703
8996,0.78,0.74,4,261,3,1,0,0,product_mng,2,348,0.948717949
8997,0.5,0.72,3,182,2,1,0,0,product_mng,2,273,1.44
8998,1,0.52,4,198,3,0,0,0,product_mng,2,264,0.52
8999,0.85,0.91,3,244,3,0,0,0,product_mng,2,244,1.070588235
9000,0.82,0.89,4,275,3,0,0,0,IT,2,366,1.085365854
9001,0.19,0.81,5,245,5,0,0,0,RandD,2,245,4.263157895
9002,0.9,0.9,3,147,3,1,0,0,RandD,2,147,1
9003,0.59,1,4,275,3,0,0,0,RandD,2,366,1.694915254
9004,0.53,0.46,2,167,2,0,0,0,RandD,2,167,0.867924528
9005,0.57,0.5,5,149,5,1,0,0,RandD,2,149,0.877192982
9006,0.85,0.99,4,233,2,0,0,0,marketing,0,466,1.164705882
9007,0.64,0.67,5,167,2,0,0,0,sales,1,417,1.046875
9008,0.57,0.54,3,159,3,1,0,0,accounting,2,159,0.947368421
9009,0.86,0.85,2,195,4,0,0,0,support,2,97,0.988372093
9010,0.6,0.7,5,229,2,0,0,0,technical,2,572,1.166666667
9011,0.17,0.76,4,199,5,0,0,0,management,2,159,4.470588235
9012,0.54,0.63,3,174,3,0,0,0,marketing,1,174,1.166666667
9013,0.35,0.78,5,275,4,0,0,0,marketing,1,343,2.228571429
9014,0.92,0.77,5,217,4,0,0,0,marketing,1,271,0.836956522
9015,0.66,1,4,192,2,0,0,0,sales,1,384,1.515151515
9016,0.83,0.9,4,195,3,0,0,0,sales,1,260,1.084337349
9017,0.89,0.86,3,261,4,0,0,0,sales,1,195,0.966292135
9018,0.94,0.61,4,199,3,0,0,0,sales,1,265,0.64893617
9019,0.24,0.85,4,160,5,0,0,0,sales,1,128,3.541666667
9020,0.69,0.8,3,177,4,0,0,0,sales,1,132,1.15942029
9021,0.45,0.46,3,179,2,1,0,0,sales,1,268,1.022222222
9022,0.78,0.93,4,161,3,0,0,0,sales,1,214,1.192307692
9023,0.91,0.38,5,279,5,0,0,0,sales,1,279,0.417582418
9024,0.63,0.65,4,246,6,1,0,0,sales,1,164,1.031746032
9025,0.71,0.8,4,199,2,0,0,0,sales,1,398,1.126760563
9026,0.73,0.69,3,161,3,0,0,0,sales,1,161,0.945205479
9027,0.69,0.52,5,219,3,0,0,0,sales,1,365,0.753623188
9028,0.52,0.57,5,162,3,0,0,0,sales,1,270,1.096153846
9029,0.78,0.66,4,258,3,0,0,0,sales,1,344,0.846153846
9030,0.94,0.69,3,269,3,0,0,0,sales,1,269,0.734042553
9031,0.55,0.73,4,201,3,0,0,0,sales,1,268,1.327272727
9032,0.43,0.38,2,278,3,1,0,0,sales,1,185,0.88372093
9033,0.77,0.66,3,147,2,0,0,0,sales,2,220,0.857142857
9034,0.59,0.8,5,247,3,0,0,0,accounting,2,411,1.355932203
9035,0.65,0.54,4,191,4,0,0,0,accounting,2,191,0.830769231
9036,0.82,0.37,2,280,3,0,0,0,accounting,2,186,0.451219512
9037,0.31,0.72,2,191,3,0,0,0,hr,2,127,2.322580645
9038,0.84,0.65,4,264,2,0,0,0,hr,2,528,0.773809524
9039,0.15,0.4,3,236,5,0,0,0,hr,2,141,2.666666667
9040,0.64,0.52,4,271,2,1,0,0,hr,2,542,0.8125
9041,0.48,0.63,5,129,5,0,0,0,technical,2,129,1.3125
9042,0.82,0.58,4,249,5,0,0,0,technical,2,199,0.707317073
9043,0.99,0.54,3,188,3,0,0,0,technical,2,188,0.545454545
9044,0.8,0.52,3,147,3,1,0,0,technical,2,147,0.65
9045,0.94,0.92,3,273,3,0,0,0,technical,0,273,0.978723404
9046,0.94,0.81,4,237,3,1,0,0,technical,1,316,0.861702128
9047,0.77,0.79,3,273,2,0,0,0,technical,2,409,1.025974026
9048,0.48,0.54,3,190,3,0,0,0,technical,2,190,1.125
9049,0.62,0.68,3,226,3,0,0,0,technical,2,226,1.096774194
9050,0.61,0.9,4,216,3,0,0,0,technical,2,288,1.475409836
9051,0.27,0.6,6,205,5,1,0,0,technical,1,246,2.222222222
9052,0.89,0.65,3,208,2,0,0,0,support,1,312,0.730337079
9053,0.58,0.81,4,266,2,0,0,0,support,1,532,1.396551724
9054,0.64,0.77,3,249,2,1,0,0,support,1,373,1.203125
9055,0.73,0.88,5,134,2,1,0,0,support,1,335,1.205479452
9056,0.74,0.85,2,189,3,0,0,0,support,1,126,1.148648649
9057,0.75,0.82,4,143,2,0,0,0,support,1,286,1.093333333
9058,0.78,0.84,4,173,3,0,0,0,support,1,230,1.076923077
9059,0.18,0.95,6,248,3,0,0,0,support,1,496,5.277777778
9060,0.8,0.84,3,186,6,0,0,0,support,1,93,1.05
9061,0.89,0.64,5,191,3,0,0,0,support,1,318,0.719101124
9062,0.84,0.5,3,227,2,0,0,0,support,1,340,0.595238095
9063,0.64,0.38,2,269,5,0,0,0,technical,1,107,0.59375
9064,0.53,0.82,3,254,3,1,0,0,technical,1,254,1.547169811
9065,0.15,0.66,4,180,4,0,0,0,technical,1,180,4.4
9066,0.66,0.62,3,144,3,0,0,0,management,1,144,0.939393939
9067,0.49,0.78,5,137,3,1,0,0,IT,1,228,1.591836735
9068,0.78,0.72,3,223,4,0,0,0,IT,1,167,0.923076923
9069,0.39,0.75,5,286,5,0,0,0,IT,1,286,1.923076923
9070,0.9,0.83,3,151,3,0,0,0,IT,1,151,0.922222222
9071,0.96,0.74,5,244,2,1,0,0,IT,1,610,0.770833333
9072,0.63,0.81,4,216,4,0,0,0,product_mng,2,216,1.285714286
9073,0.63,0.74,4,173,3,0,0,0,product_mng,2,230,1.174603175
9074,0.89,0.81,3,186,3,0,0,0,product_mng,2,186,0.91011236
9075,0.93,0.57,2,205,4,1,0,0,product_mng,2,102,0.612903226
9076,0.87,0.59,4,202,3,0,0,0,IT,2,269,0.67816092
9077,0.56,0.53,3,189,3,0,0,0,RandD,2,189,0.946428571
9078,0.97,0.55,4,181,5,1,0,0,RandD,2,144,0.567010309
9079,0.61,0.51,3,207,3,0,0,0,RandD,2,207,0.836065574
9080,0.73,0.46,4,240,4,1,0,0,RandD,2,240,0.630136986
9081,0.61,0.69,2,164,2,0,0,0,RandD,2,164,1.131147541
9082,0.99,0.71,4,212,2,0,0,0,marketing,2,424,0.717171717
9083,0.57,0.75,4,151,2,0,0,0,sales,2,302,1.315789474
9084,0.74,0.96,4,197,3,0,0,0,accounting,0,262,1.297297297
9085,0.86,0.61,5,265,3,0,0,0,support,1,441,0.709302326
9086,0.68,0.72,4,274,3,0,0,0,technical,2,365,1.058823529
9087,0.66,0.63,3,201,4,0,0,0,management,2,150,0.954545455
9088,0.86,0.89,3,250,2,0,0,0,marketing,2,375,1.034883721
9089,0.85,0.78,3,165,4,0,0,0,marketing,2,123,0.917647059
9090,0.98,0.53,5,186,3,0,0,0,marketing,1,310,0.540816327
9091,0.14,0.73,5,273,4,1,0,0,sales,1,341,5.214285714
9092,0.2,0.54,5,162,6,0,0,0,sales,1,135,2.7
9093,0.9,0.97,3,141,3,0,0,0,sales,1,141,1.077777778
9094,0.51,0.96,5,268,4,0,0,0,sales,1,335,1.882352941
9095,0.63,0.77,3,176,2,1,0,0,sales,1,264,1.222222222
9096,0.83,0.88,3,223,3,1,0,0,sales,1,223,1.060240964
9097,0.67,0.72,4,218,2,1,0,0,sales,1,436,1.074626866
9098,0.96,0.52,4,228,3,0,0,0,sales,1,304,0.541666667
9099,0.69,0.75,3,204,3,0,0,0,sales,1,204,1.086956522
9100,0.69,0.9,4,148,2,0,0,0,sales,1,296,1.304347826
9101,0.64,0.94,3,221,2,0,0,0,sales,1,331,1.46875
9102,0.62,0.48,4,271,3,0,0,0,sales,1,361,0.774193548
9103,0.55,0.75,3,191,3,0,0,0,sales,1,191,1.363636364
9104,0.98,0.51,4,223,2,0,0,0,sales,1,446,0.520408163
9105,0.83,0.78,5,250,2,1,0,0,sales,1,625,0.939759036
9106,0.73,0.77,3,230,2,0,0,0,sales,1,345,1.054794521
9107,0.58,0.86,3,226,2,0,0,0,sales,1,339,1.482758621
9108,0.52,0.67,4,182,3,0,0,0,sales,2,242,1.288461538
9109,0.91,0.7,3,195,3,0,0,0,sales,2,195,0.769230769
9110,0.72,0.64,3,231,2,0,0,0,accounting,2,346,0.888888889
9111,0.7,0.74,3,224,3,0,0,0,accounting,2,224,1.057142857
9112,0.86,0.92,4,229,4,0,0,0,accounting,2,229,1.069767442
9113,0.82,0.57,2,158,3,1,0,0,hr,2,105,0.695121951
9114,0.83,0.78,4,242,3,1,0,0,hr,2,322,0.939759036
9115,0.99,0.64,3,183,3,0,0,0,hr,2,183,0.646464646
9116,0.88,0.58,5,213,4,0,0,0,hr,2,266,0.659090909
9117,0.68,0.74,4,263,2,1,0,0,technical,2,526,1.088235294
9118,0.9,0.49,3,237,2,0,0,0,technical,2,355,0.544444444
9119,0.59,0.67,6,126,3,0,0,0,technical,2,252,1.13559322
9120,0.76,0.71,6,168,2,0,0,0,technical,0,504,0.934210526
9121,0.23,0.63,5,151,4,1,0,0,technical,1,188,2.739130435
9122,0.8,0.85,4,239,3,0,0,0,technical,2,318,1.0625
9123,0.62,0.49,4,174,3,0,0,0,technical,2,232,0.790322581
9124,0.28,0.46,5,277,6,0,0,0,technical,2,230,1.642857143
9125,0.81,0.97,3,133,3,0,0,0,technical,2,133,1.197530864
9126,0.64,0.91,4,150,3,0,0,0,technical,1,200,1.421875
9127,0.76,0.6,5,244,3,1,0,0,technical,1,406,0.789473684
9128,0.79,0.87,3,232,2,0,0,0,support,1,348,1.101265823
9129,0.72,0.91,3,267,2,0,0,0,support,1,400,1.263888889
9130,0.22,0.59,5,162,2,0,0,0,support,1,405,2.681818182
9131,0.18,0.73,5,228,5,0,0,0,support,1,228,4.055555556
9132,0.91,0.49,2,180,3,0,0,0,support,1,120,0.538461538
9133,0.69,0.63,2,252,3,0,0,0,support,1,168,0.913043478
9134,0.91,0.66,5,212,3,0,0,0,support,1,353,0.725274725
9135,0.67,0.84,4,224,3,0,0,0,support,1,298,1.253731343
9136,0.98,0.62,2,240,3,1,0,0,support,1,160,0.632653061
9137,0.69,0.62,4,183,4,0,0,0,support,1,183,0.898550725
9138,0.96,0.74,5,160,5,1,0,0,support,1,160,0.770833333
9139,0.69,0.68,4,225,3,0,0,0,technical,1,300,0.985507246
9140,0.65,0.68,3,268,2,1,0,0,technical,1,402,1.046153846
9141,0.7,0.75,3,221,3,0,0,0,technical,1,221,1.071428571
9142,0.48,0.94,3,173,2,0,0,0,management,1,259,1.958333333
9143,0.48,0.51,4,103,4,0,0,0,IT,1,103,1.0625
9144,0.16,0.89,4,196,3,1,0,0,IT,1,261,5.5625
9145,0.72,0.97,3,239,3,0,0,0,IT,1,239,1.347222222
9146,0.91,0.71,3,171,2,0,0,0,IT,1,256,0.78021978
9147,0.74,0.54,3,243,3,0,0,0,IT,2,243,0.72972973
9148,0.56,0.56,2,153,2,0,0,0,product_mng,2,153,1
9149,0.56,0.41,6,142,3,0,0,0,product_mng,2,284,0.732142857
9150,0.88,0.55,5,168,2,0,0,0,product_mng,2,420,0.625
9151,0.86,0.9,5,180,4,0,0,0,product_mng,2,225,1.046511628
9152,0.66,0.84,4,186,3,0,0,0,IT,2,248,1.272727273
9153,0.41,0.45,3,236,2,0,0,0,RandD,2,354,1.097560976
9154,0.68,0.83,5,267,3,0,0,0,RandD,2,445,1.220588235
9155,0.59,0.47,3,129,2,0,0,0,RandD,2,193,0.796610169
9156,0.52,0.78,3,181,3,0,0,0,RandD,2,181,1.5
9157,0.3,0.54,2,99,2,0,0,0,RandD,2,99,1.8
9158,0.44,0.67,5,170,3,1,0,0,marketing,2,283,1.522727273
9159,0.75,0.64,3,195,3,0,0,0,sales,0,195,0.853333333
9160,0.23,0.94,4,149,6,0,0,0,accounting,1,99,4.086956522
9161,0.34,0.46,6,132,2,0,0,0,support,2,396,1.352941176
9162,0.52,0.59,3,164,3,0,0,0,technical,2,164,1.134615385
9163,0.79,0.83,4,250,2,0,0,0,management,2,500,1.050632911
9164,0.5,0.77,3,204,2,0,0,0,marketing,2,306,1.54
9165,0.89,0.65,3,210,3,0,0,0,marketing,1,210,0.730337079
9166,0.84,0.52,6,98,3,0,0,0,marketing,1,196,0.619047619
9167,0.26,0.47,3,241,4,0,0,0,sales,1,180,1.807692308
9168,0.57,0.96,5,203,4,0,0,0,sales,1,253,1.684210526
9169,0.14,0.99,3,257,4,1,0,0,sales,1,192,7.071428571
9170,0.94,0.62,5,201,2,0,0,0,sales,1,502,0.659574468
9171,0.3,0.58,2,124,3,0,0,0,sales,1,82,1.933333333
9172,0.29,0.43,6,175,3,0,0,0,sales,1,350,1.482758621
9173,0.82,0.75,3,161,3,0,0,0,sales,1,161,0.914634146
9174,0.62,0.75,4,183,4,1,0,0,sales,1,183,1.209677419
9175,0.64,0.99,5,262,5,0,0,0,sales,1,262,1.546875
9176,0.17,0.52,4,184,4,0,0,0,sales,1,184,3.058823529
9177,0.75,0.56,3,207,3,0,0,0,sales,1,207,0.746666667
