empId,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,ROI
8576,0.97,0.54,5,185,2,0,0,0,sales,2,0.45
8577,0.92,0.76,3,171,2,0,0,0,sales,2,0.38
8578,0.82,0.95,6,191,6,0,0,0,accounting,2,0.316666667
8579,0.59,0.56,4,250,2,0,0,0,accounting,2,0.373333333
8580,0.84,0.95,5,199,3,0,0,0,accounting,0,1.583333333
8581,0.71,0.84,3,139,2,0,0,0,hr,1,0.63
8582,0.49,0.98,3,224,3,0,0,0,hr,2,0.326666667
8583,0.78,0.61,3,227,3,0,0,0,hr,2,0.203333333
8584,0.84,0.81,4,198,2,0,0,0,hr,2,0.54
8585,0.85,0.96,5,165,5,0,0,0,technical,2,0.32
8586,0.87,0.93,4,199,3,0,0,0,technical,1,0.62
8587,0.94,0.84,5,203,3,0,0,0,technical,1,0.7
8588,0.82,0.97,4,243,3,1,0,0,technical,1,0.646666667
8589,0.78,0.78,3,135,3,0,0,0,technical,1,0.39
8590,0.47,0.55,4,100,4,1,0,0,technical,1,0.275
8591,0.5,0.48,2,150,3,1,0,0,technical,1,0.16
8592,0.75,0.82,4,252,3,0,0,0,technical,1,0.546666667
8593,0.36,0.39,3,98,3,0,0,0,technical,1,0.195
8594,0.91,0.61,3,262,3,0,0,0,technical,1,0.305
8595,0.87,0.68,3,257,3,0,0,0,technical,1,0.34
8596,0.97,0.94,3,160,3,0,0,0,support,1,0.47
8597,0.71,0.65,3,190,3,0,0,0,support,1,0.325
8598,0.83,0.65,3,231,2,0,0,0,support,1,0.4875
8599,0.42,0.51,3,190,4,0,0,0,support,1,0.19125
8600,0.53,0.51,4,181,3,0,0,0,support,1,0.34
8601,0.56,0.88,4,273,3,0,0,0,support,1,0.586666667
8602,0.26,0.7,5,214,6,1,0,0,support,1,0.291666667
8603,0.53,0.49,4,192,2,0,0,0,support,1,0.49
8604,0.99,0.73,4,224,2,0,0,0,support,1,0.73
8605,0.48,0.43,3,96,3,0,0,0,support,1,0.215
8606,0.91,0.5,3,276,4,0,0,0,support,1,0.1875
8607,0.76,0.79,3,162,2,1,0,0,technical,2,0.395
8608,0.67,0.8,4,190,4,0,0,0,technical,2,0.266666667
8609,0.58,0.6,4,147,3,0,0,0,technical,2,0.266666667
8610,0.57,0.78,4,143,3,0,0,0,management,2,0.346666667
8611,0.55,0.57,5,280,6,1,0,0,IT,2,0.158333333
8612,0.79,0.49,3,137,2,0,0,0,IT,2,0.245
8613,0.48,0.98,3,259,6,0,0,0,IT,2,0.163333333
8614,0.68,0.69,4,176,3,1,0,0,IT,2,0.306666667
8615,0.19,0.64,5,231,4,1,0,0,IT,2,0.266666667
8616,0.99,0.48,3,104,3,0,0,0,product_mng,2,0.16
8617,0.3,0.76,5,224,2,0,0,0,product_mng,2,0.633333333
8618,0.81,0.85,4,202,3,1,0,0,product_mng,2,0.377777778
8619,0.58,0.74,4,180,3,0,0,0,product_mng,0,0.986666667
8620,0.74,0.61,3,228,2,1,0,0,IT,1,0.4575
8621,0.59,0.74,5,165,2,0,0,0,RandD,2,0.616666667
8622,0.46,0.63,2,177,6,0,0,0,RandD,2,0.07
8623,0.58,0.43,3,194,2,1,0,0,RandD,2,0.215
8624,0.77,0.95,3,192,4,1,0,0,RandD,2,0.2375
8625,0.79,0.77,4,171,2,0,0,0,RandD,1,0.77
8626,0.51,0.95,3,187,2,0,0,0,marketing,1,0.7125
8627,0.7,0.58,3,205,3,0,0,0,sales,1,0.29
8628,0.84,0.73,5,230,4,1,0,0,accounting,1,0.45625
8629,0.19,0.9,5,172,2,0,0,0,support,1,1.125
8630,0.9,0.52,4,167,3,1,0,0,technical,1,0.346666667
8631,0.19,0.91,5,145,3,0,0,0,management,1,0.758333333
8632,0.96,0.53,3,166,3,0,0,0,marketing,1,0.265
8633,0.87,1,3,148,3,0,0,0,marketing,1,0.5
8634,0.5,0.89,5,223,3,0,0,0,marketing,1,0.741666667
8635,0.88,0.58,2,123,4,0,0,0,sales,1,0.145
8636,0.55,0.99,3,158,3,0,0,0,sales,1,0.495
8637,0.89,0.86,3,223,2,0,0,0,sales,1,0.645
8638,0.58,0.69,3,252,3,0,0,0,sales,1,0.345
8639,0.58,0.96,5,143,2,0,0,0,sales,1,1.2
8640,0.34,0.88,5,131,6,0,0,0,sales,1,0.366666667
8641,0.54,0.65,5,206,4,1,0,0,sales,1,0.40625
8642,0.59,0.54,4,210,3,0,0,0,sales,1,0.36
8643,0.88,0.96,4,262,3,0,0,0,sales,2,0.426666667
8644,0.72,0.69,4,147,3,0,0,0,sales,2,0.306666667
8645,0.79,0.75,4,259,3,0,0,0,sales,2,0.333333333
8646,0.51,0.73,4,174,3,0,0,0,sales,2,0.324444444
8647,0.84,0.84,3,150,4,0,0,0,sales,2,0.21
8648,0.95,0.67,4,219,2,0,0,0,sales,2,0.446666667
8649,0.58,0.88,5,178,4,0,0,0,sales,2,0.366666667
8650,0.69,0.98,3,269,3,1,0,0,sales,2,0.326666667
8651,0.17,0.64,6,205,5,1,0,0,sales,2,0.256
8652,0.81,0.72,3,232,3,1,0,0,sales,2,0.24
8653,0.41,0.5,3,193,3,0,0,0,sales,2,0.166666667
8654,0.12,0.42,3,110,2,0,0,0,accounting,2,0.21
8655,0.71,0.6,4,208,3,0,0,0,accounting,0,0.8
8656,0.32,0.69,5,157,4,0,0,0,accounting,1,0.43125
8657,0.83,0.98,5,187,4,0,0,0,hr,2,0.408333333
8658,0.74,0.92,4,226,3,0,0,0,hr,2,0.408888889
8659,0.67,0.85,4,266,3,0,0,0,hr,2,0.377777778
8660,0.85,0.56,3,159,3,0,0,0,hr,2,0.186666667
8661,0.49,0.75,4,259,3,1,0,0,technical,1,0.5
8662,0.7,0.74,4,150,3,1,0,0,technical,1,0.493333333
8663,0.44,0.58,4,152,3,0,0,0,technical,1,0.386666667
8664,0.5,0.87,5,245,2,0,0,0,technical,1,1.0875
8665,0.63,0.74,5,227,2,0,0,0,technical,1,0.925
8666,0.87,0.77,4,261,3,0,0,0,technical,1,0.513333333
8667,0.82,0.53,4,162,3,1,0,0,technical,1,0.353333333
8668,0.97,0.89,4,193,3,0,0,0,technical,1,0.593333333
8669,0.9,0.81,4,144,2,0,0,0,technical,1,0.81
8670,0.41,0.5,6,151,2,0,0,0,technical,1,0.75
8671,0.58,0.94,4,225,2,0,0,0,technical,1,0.94
8672,0.77,0.5,5,170,2,0,0,0,support,1,0.625
8673,0.89,0.75,4,246,3,1,0,0,support,1,0.5
8674,0.64,0.72,4,254,3,0,0,0,support,1,0.48
8675,0.31,0.79,2,193,4,0,0,0,support,1,0.1975
8676,0.6,0.88,4,175,3,0,0,0,support,1,0.586666667
8677,0.2,1,3,123,4,0,0,0,support,1,0.375
8678,0.13,0.6,3,178,5,0,0,0,support,1,0.18
8679,0.95,0.9,3,259,2,0,0,0,support,1,0.675
8680,0.15,0.96,5,201,6,0,0,0,support,1,0.4
8681,0.22,0.98,4,185,3,0,0,0,support,1,0.653333333
8682,0.33,0.51,2,166,3,0,0,0,support,2,0.113333333
8683,0.23,0.96,4,213,4,0,0,0,technical,2,0.32
8684,0.85,0.79,4,138,2,0,0,0,technical,2,0.526666667
8685,0.79,0.57,3,168,2,0,0,0,technical,2,0.285
8686,0.6,0.6,4,197,3,0,0,0,management,2,0.266666667
8687,0.89,0.74,5,220,3,0,0,0,IT,2,0.411111111
8688,0.65,0.92,3,101,3,1,0,0,IT,2,0.306666667
8689,0.61,0.7,4,175,3,1,0,0,IT,2,0.311111111
8690,0.4,0.79,5,181,5,0,0,0,IT,2,0.263333333
8691,0.49,0.57,3,157,3,0,0,0,IT,2,0.19
8692,0.95,0.75,3,247,2,0,0,0,product_mng,2,0.375
8693,0.85,1,5,244,2,0,0,0,product_mng,2,0.833333333
8694,0.24,0.39,4,152,5,0,0,0,product_mng,0,0.312
8695,0.85,0.99,5,176,4,0,0,0,product_mng,1,0.61875
8696,0.99,0.98,5,241,2,0,0,0,IT,2,0.816666667
8697,0.49,0.49,4,240,2,0,0,0,RandD,2,0.326666667
8698,0.56,0.73,3,226,3,0,0,0,RandD,2,0.243333333
8699,0.65,0.66,6,240,4,0,0,0,RandD,2,0.33
8700,0.62,0.68,3,253,5,1,0,0,RandD,1,0.204
8701,0.78,0.68,4,174,3,1,0,0,RandD,1,0.453333333
8702,0.54,0.7,3,213,2,0,0,0,marketing,1,0.525
8703,0.61,0.77,4,195,2,0,0,0,sales,1,0.77
8704,0.49,0.99,6,230,4,0,0,0,accounting,1,0.7425
8705,0.29,0.85,2,248,6,1,0,0,support,1,0.141666667
8706,0.64,0.79,4,274,2,1,0,0,technical,1,0.79
8707,0.93,0.94,4,217,2,0,0,0,management,1,0.94
8708,0.16,0.66,6,229,6,0,0,0,marketing,1,0.33
8709,0.68,0.85,5,173,3,0,0,0,marketing,1,0.708333333
8710,0.71,0.8,2,146,4,0,0,0,marketing,1,0.2
8711,0.62,0.82,5,151,5,0,0,0,sales,1,0.41
8712,0.74,0.75,2,137,3,1,0,0,sales,1,0.25
8713,0.81,0.5,3,198,3,0,0,0,sales,1,0.25
8714,0.2,0.82,4,190,5,0,0,0,sales,1,0.328
8715,0.51,0.91,4,206,3,0,0,0,sales,1,0.606666667
8716,0.55,0.99,4,238,3,0,0,0,sales,1,0.66
8717,0.45,0.41,3,193,2,1,0,0,sales,1,0.3075
8718,0.91,0.61,4,176,3,0,0,0,sales,1,0.406666667
8719,0.73,0.59,6,121,5,0,0,0,sales,1,0.354
8720,0.98,0.88,4,145,2,0,0,0,sales,1,0.88
8721,0.62,0.65,4,212,3,1,0,0,sales,2,0.288888889
8722,0.57,0.62,3,198,4,0,0,0,sales,2,0.155
8723,0.99,0.57,3,189,4,1,0,0,sales,2,0.1425
8724,0.82,0.68,2,200,3,0,0,0,sales,2,0.151111111
8725,0.24,0.81,4,217,5,0,0,0,sales,2,0.216
8726,0.84,0.73,5,245,3,0,0,0,sales,2,0.405555556
8727,0.9,0.55,3,260,3,0,0,0,sales,2,0.183333333
8728,0.13,0.73,5,206,5,0,0,0,sales,2,0.243333333
8729,0.6,0.67,3,249,2,0,0,0,sales,2,0.335
8730,0.72,0.87,4,154,2,1,0,0,accounting,2,0.58
8731,0.68,0.61,4,147,3,0,0,0,accounting,2,0.271111111
8732,0.51,0.72,3,148,2,0,0,0,accounting,2,0.36
8733,0.74,0.58,3,220,2,0,0,0,hr,0,0.87
8734,0.86,0.73,3,241,3,0,0,0,hr,1,0.365
8735,0.85,0.51,3,242,3,0,0,0,hr,2,0.17
8736,0.63,0.85,2,156,3,1,0,0,hr,2,0.188888889
8737,0.74,0.87,3,155,3,0,0,0,technical,2,0.29
8738,0.6,0.5,3,211,3,0,0,0,technical,2,0.166666667
8739,0.69,0.82,4,137,2,1,0,0,technical,1,0.82
8740,0.56,0.96,2,269,2,0,0,0,technical,1,0.48
8741,0.5,0.67,2,142,3,0,0,0,technical,1,0.223333333
8742,0.84,0.5,5,267,2,0,0,0,technical,1,0.625
8743,0.93,0.48,5,134,6,0,0,0,technical,1,0.2
8744,0.12,0.5,5,287,4,0,0,0,technical,1,0.3125
8745,0.52,0.58,4,134,3,0,0,0,technical,1,0.386666667
8746,0.6,0.54,3,185,2,0,0,0,technical,1,0.405
8747,0.71,1,3,181,4,0,0,0,technical,2,0.25
8748,0.21,0.81,5,169,4,0,0,0,support,2,0.3375
8749,0.15,0.84,3,201,6,0,0,0,support,2,0.14
8750,0.38,0.55,2,215,6,0,0,0,support,2,0.061111111
8751,0.27,0.86,3,222,5,0,0,0,support,2,0.172
8752,0.86,0.64,4,137,2,0,0,0,support,2,0.426666667
8753,0.17,0.52,6,176,5,0,0,0,support,2,0.208
8754,0.66,0.69,3,257,2,0,0,0,support,2,0.345
8755,0.95,0.51,3,224,4,0,0,0,support,2,0.1275
8756,0.59,0.92,5,226,3,0,0,0,support,2,0.511111111
8757,0.49,0.61,5,196,3,0,0,0,support,2,0.338888889
8758,0.9,0.88,5,256,4,0,0,0,support,2,0.366666667
8759,0.98,0.81,3,153,4,0,0,0,technical,2,0.2025
8760,0.52,1,4,221,3,0,0,0,technical,2,0.444444444
8761,0.12,0.95,3,236,3,0,0,0,technical,2,0.316666667
8762,0.91,0.67,5,137,3,0,0,0,management,2,0.372222222
8763,0.99,0.62,4,256,2,0,0,0,IT,2,0.413333333
8764,0.49,0.8,4,161,2,0,0,0,IT,2,0.533333333
8765,0.92,0.51,4,167,3,1,0,0,IT,2,0.226666667
8766,0.21,0.84,3,194,2,0,0,0,IT,2,0.42
8767,0.89,0.9,3,231,3,0,0,0,IT,2,0.3
8768,0.84,0.81,4,152,2,1,0,0,product_mng,2,0.54
8769,0.72,0.68,3,150,3,1,0,0,product_mng,2,0.226666667
8770,0.57,0.46,3,207,3,0,0,0,product_mng,2,0.153333333
8771,0.9,0.69,4,172,3,0,0,0,product_mng,2,0.306666667
8772,0.59,0.75,2,273,2,0,0,0,IT,0,0.75
8773,0.97,0.69,4,134,3,0,0,0,RandD,0,0.92
8774,0.56,0.85,3,109,2,0,0,0,RandD,0,1.275
8775,0.78,0.59,4,124,3,1,0,0,RandD,0,0.786666667
8776,0.64,0.72,4,253,4,0,0,0,RandD,0,0.72
8777,0.58,0.9,5,224,3,0,0,0,RandD,0,1.5
8778,0.68,0.58,3,217,2,0,0,0,marketing,0,0.87
8779,0.82,0.73,3,148,4,0,0,0,sales,0,0.5475
8780,0.83,0.78,5,240,3,0,0,0,accounting,0,1.3
8781,0.49,0.49,2,226,3,0,0,0,support,0,0.326666667
8782,0.57,0.95,4,176,3,0,0,0,technical,0,1.266666667
8783,0.66,0.93,4,248,3,0,0,0,management,0,1.24
8784,0.78,0.6,2,206,2,0,0,0,marketing,1,0.3
8785,0.55,0.8,3,192,3,1,0,0,marketing,1,0.4
8786,0.98,0.62,3,140,4,0,0,0,marketing,1,0.2325
8787,0.89,0.51,4,141,3,0,0,0,sales,1,0.34
8788,0.67,0.83,3,220,3,0,0,0,sales,1,0.415
8789,1,0.49,4,140,3,0,0,0,sales,1,0.326666667
8790,0.67,0.44,4,194,2,1,0,0,sales,1,0.44
8791,0.2,0.98,2,228,3,0,0,0,sales,1,0.326666667
8792,0.71,0.87,4,238,3,0,0,0,sales,1,0.58
8793,0.65,0.91,3,207,3,0,0,0,sales,1,0.455
8794,0.82,0.82,4,164,2,0,0,0,sales,1,0.82
8795,0.48,0.89,3,224,3,0,0,0,sales,1,0.445
8796,0.96,0.9,4,201,3,0,0,0,sales,1,0.6
8797,0.52,0.63,3,171,2,0,0,0,sales,1,0.4725
8798,0.24,0.78,5,131,5,0,0,0,sales,1,0.39
8799,0.92,0.95,6,239,4,0,0,0,sales,2,0.475
8800,0.66,0.89,3,202,3,1,0,0,sales,2,0.296666667
8801,0.93,0.68,3,137,3,1,0,0,sales,2,0.226666667
8802,0.77,0.59,4,153,3,0,0,0,sales,2,0.262222222
8803,0.6,0.48,4,219,4,1,0,0,sales,2,0.16
8804,0.78,0.49,3,194,3,1,0,0,sales,2,0.163333333
8805,0.6,0.53,4,228,3,0,0,0,sales,2,0.235555556
8806,0.31,1,4,177,5,0,0,0,accounting,2,0.266666667
8807,0.49,0.68,3,181,3,0,0,0,accounting,2,0.226666667
8808,0.33,0.95,4,280,3,0,0,0,accounting,2,0.422222222
8809,0.76,0.91,3,133,2,0,0,0,hr,2,0.455
8810,0.65,0.63,3,237,3,0,0,0,hr,2,0.21
8811,0.88,0.75,5,152,3,0,0,0,hr,0,1.25
8812,0.52,0.92,5,280,6,1,0,0,hr,0,0.766666667
8813,0.48,0.5,6,253,4,0,0,0,technical,0,0.75
8814,0.2,0.59,5,105,4,0,0,0,technical,0,0.7375
8815,0.93,0.84,3,159,3,0,0,0,technical,0,0.84
8816,0.55,0.92,4,257,2,0,0,0,technical,0,1.84
8817,0.73,0.64,3,202,4,0,0,0,technical,0,0.48
8818,0.57,0.56,3,241,3,0,0,0,technical,0,0.56
8819,0.63,0.8,3,267,3,0,0,0,technical,1,0.4
8820,0.23,0.88,4,175,6,0,0,0,technical,1,0.293333333
8821,0.93,0.53,3,257,2,1,0,0,technical,1,0.3975
8822,0.78,0.86,4,240,3,0,0,0,technical,1,0.573333333
8823,0.75,0.73,5,181,3,1,0,0,technical,1,0.608333333
8824,0.61,0.82,3,271,3,0,0,0,support,1,0.41
8825,0.36,0.97,5,151,3,0,0,0,support,1,0.808333333
8826,0.59,0.67,2,168,3,0,0,0,support,1,0.223333333
8827,0.78,0.63,4,265,3,0,0,0,support,2,0.28
8828,0.93,0.53,5,204,2,0,0,0,support,2,0.441666667
8829,0.67,0.72,4,223,3,0,0,0,support,2,0.32
8830,0.52,0.63,4,136,2,0,0,0,support,2,0.42
8831,0.69,0.95,5,184,2,0,0,0,support,2,0.791666667
8832,0.25,0.8,5,186,4,1,0,0,support,2,0.333333333
8833,0.4,0.43,3,128,3,0,0,0,support,2,0.143333333
8834,0.98,0.83,5,211,3,0,0,0,support,2,0.461111111
8835,0.92,0.89,4,236,4,1,0,0,technical,2,0.296666667
8836,0.57,0.98,3,214,2,0,0,0,technical,2,0.49
8837,0.81,0.52,4,274,3,0,0,0,technical,2,0.231111111
8838,0.56,0.67,5,165,3,1,0,0,management,2,0.372222222
8839,0.86,0.71,5,235,4,0,0,0,IT,2,0.295833333
8840,0.74,0.9,4,189,2,0,0,0,IT,2,0.6
8841,0.57,0.61,3,112,5,0,0,0,IT,2,0.122
8842,0.9,0.64,3,163,3,0,0,0,IT,2,0.213333333
8843,0.8,0.57,3,162,2,0,0,0,IT,2,0.285
8844,0.22,0.8,4,149,5,0,0,0,product_mng,2,0.213333333
8845,0.73,0.84,4,238,2,0,0,0,product_mng,2,0.56
8846,0.48,0.47,3,160,3,0,0,0,product_mng,2,0.156666667
8847,0.52,0.94,3,263,3,0,0,0,product_mng,2,0.313333333
8848,0.53,0.71,4,271,3,0,0,0,IT,2,0.315555556
8849,0.97,0.48,4,221,3,0,0,0,RandD,2,0.213333333
8850,0.97,0.54,3,255,2,1,0,0,RandD,0,0.81
8851,0.54,0.88,4,170,4,0,0,0,RandD,1,0.44
8852,0.99,0.7,4,190,4,1,0,0,RandD,2,0.233333333
8853,0.79,0.76,4,216,4,0,0,0,RandD,2,0.253333333
8854,0.71,0.54,3,249,3,0,0,0,marketing,2,0.18
8855,0.82,0.76,3,174,3,0,0,0,sales,2,0.253333333
8856,0.6,0.7,4,265,4,1,0,0,accounting,2,0.233333333
8857,0.17,0.88,2,206,4,0,0,0,support,2,0.146666667
8858,0.73,0.6,4,222,3,0,0,0,technical,2,0.266666667
8859,0.69,0.54,5,152,3,1,0,0,management,2,0.3
8860,0.86,0.61,4,221,2,0,0,0,marketing,2,0.406666667
8861,0.67,0.55,5,239,2,0,0,0,marketing,2,0.458333333
8862,0.25,0.96,6,217,4,0,0,0,marketing,1,0.72
8863,0.65,0.66,3,164,2,0,0,0,sales,1,0.495
8864,0.81,0.56,3,142,3,0,0,0,sales,1,0.28
8865,0.58,0.53,4,181,3,1,0,0,sales,1,0.353333333
8866,0.14,0.57,4,207,5,0,0,0,sales,1,0.228
8867,0.15,0.37,2,167,3,0,0,0,sales,1,0.123333333
8868,0.98,0.51,3,243,2,0,0,0,sales,1,0.3825
8869,0.91,0.5,4,231,3,0,0,0,sales,0,0.666666667
8870,0.86,0.71,4,250,3,1,0,0,sales,1,0.473333333
8871,0.56,0.63,3,145,2,0,0,0,sales,0,0.945
8872,0.58,0.77,4,190,6,0,0,0,sales,0,0.513333333
8873,0.54,0.64,2,128,2,0,0,0,sales,1,0.32
8874,0.59,0.99,5,254,3,1,0,0,sales,1,0.825
8875,0.92,0.88,3,145,4,1,0,0,sales,0,0.66
8876,0.82,0.8,4,246,3,0,0,0,sales,1,0.533333333
8877,0.86,0.68,5,246,2,0,0,0,sales,2,0.566666667
8878,0.66,0.77,5,236,3,0,0,0,sales,0,1.283333333
8879,0.85,0.66,3,234,3,0,0,0,sales,2,0.22
8880,0.8,0.6,3,247,2,0,0,0,sales,2,0.3
8881,0.99,0.61,3,154,3,0,0,0,sales,2,0.203333333
8882,0.25,0.45,3,228,5,0,0,0,accounting,2,0.09
8883,0.93,0.99,4,209,3,1,0,0,accounting,0,1.32
8884,0.5,0.54,5,173,2,0,0,0,accounting,2,0.45
8885,0.68,0.71,4,206,2,0,0,0,hr,2,0.473333333
8886,0.62,0.87,3,151,2,1,0,0,hr,2,0.435
8887,0.99,0.54,4,196,4,1,0,0,hr,0,0.54
8888,0.93,0.52,3,229,2,1,0,0,hr,2,0.26
8889,0.2,0.75,3,235,4,0,0,0,technical,0,0.5625
8890,0.58,0.61,4,200,3,0,0,0,technical,1,0.406666667
8891,0.94,0.76,4,261,6,0,0,0,technical,2,0.168888889
8892,0.18,0.54,4,165,3,0,0,0,technical,2,0.24
8893,0.18,0.62,3,165,4,0,0,0,technical,2,0.155
8894,0.7,0.74,5,255,2,0,0,0,technical,2,0.616666667
8895,0.93,0.92,5,185,5,0,0,0,technical,1,0.46
8896,0.5,0.76,4,229,3,1,0,0,technical,1,0.506666667
8897,0.54,0.71,3,153,3,0,0,0,technical,1,0.355
8898,0.74,0.63,4,238,2,0,0,0,technical,1,0.63
8899,0.66,0.67,3,199,2,0,0,0,technical,1,0.5025
8900,0.61,0.87,3,185,2,1,0,0,support,1,0.6525
8901,0.74,0.98,3,196,6,1,0,0,support,1,0.245
8902,0.48,0.51,4,201,4,0,0,0,support,1,0.255
8903,0.65,0.84,3,189,2,1,0,0,support,1,0.63
8904,0.94,0.49,2,250,5,0,0,0,support,1,0.098
8905,0.91,0.79,4,254,2,0,0,0,support,0,1.58
8906,0.87,0.65,3,212,3,1,0,0,support,1,0.325
8907,0.23,0.79,5,196,5,1,0,0,support,1,0.395
8908,0.4,0.73,4,146,3,0,0,0,support,1,0.486666667
8909,0.68,0.85,3,250,3,0,0,0,support,1,0.425
8910,0.95,0.88,3,266,2,1,0,0,support,0,1.32
8911,0.63,0.96,4,133,2,0,0,0,technical,1,0.96
8912,0.47,0.53,4,181,3,0,0,0,technical,1,0.353333333
8913,0.2,0.5,6,282,6,1,0,0,technical,1,0.25
8914,0.72,0.84,2,173,2,1,0,0,management,0,0.84
8915,0.56,0.57,5,237,2,0,0,0,IT,1,0.7125
8916,0.7,0.74,3,202,2,0,0,0,IT,2,0.37
8917,0.59,0.82,3,162,2,0,0,0,IT,0,1.23
8918,0.78,0.96,3,248,3,0,0,0,IT,2,0.32
8919,0.62,0.64,3,165,3,0,0,0,IT,0,0.64
8920,0.71,0.61,2,216,2,0,0,0,product_mng,2,0.203333333
8921,0.72,0.45,4,143,6,0,0,0,product_mng,2,0.1
8922,0.76,0.77,3,254,3,0,0,0,product_mng,2,0.256666667
8923,0.83,0.56,3,186,3,0,0,0,product_mng,2,0.186666667
8924,0.92,0.99,4,245,4,0,0,0,IT,2,0.33
8925,0.67,0.77,3,157,3,0,0,0,RandD,2,0.256666667
8926,0.56,0.45,3,184,3,0,0,0,RandD,2,0.15
8927,0.91,0.63,4,210,3,0,0,0,RandD,2,0.28
8928,0.56,0.86,4,137,2,1,0,0,RandD,0,1.72
8929,0.72,0.95,3,145,2,0,0,0,RandD,1,0.7125
8930,0.56,0.86,4,181,3,0,0,0,marketing,2,0.382222222
8931,0.92,0.56,3,174,3,0,0,0,sales,2,0.186666667
8932,0.74,0.88,5,183,3,1,0,0,accounting,2,0.488888889
8933,0.88,0.84,4,171,4,1,0,0,support,2,0.28
8934,0.69,0.72,2,190,2,0,0,0,technical,2,0.24
8935,0.87,0.78,4,142,3,0,0,0,management,2,0.346666667
8936,0.98,0.5,3,198,3,0,0,0,marketing,2,0.166666667
8937,0.9,0.61,3,185,3,0,0,0,marketing,2,0.203333333
8938,0.49,0.87,4,171,3,1,0,0,marketing,2,0.386666667
8939,0.78,0.57,4,264,3,0,0,0,sales,0,0.76
8940,0.58,0.98,3,175,3,0,0,0,sales,1,0.49
8941,0.91,0.88,5,210,2,1,0,0,sales,1,1.1
8942,0.92,0.75,4,212,3,0,0,0,sales,1,0.5
8943,0.36,0.66,4,97,2,0,0,0,sales,0,1.32
8944,0.55,0.53,4,214,3,0,0,0,sales,1,0.353333333
8945,0.95,0.96,4,244,3,0,0,0,sales,1,0.64
8946,0.5,0.67,3,246,3,0,0,0,sales,1,0.335
8947,0.42,0.73,3,115,6,0,0,0,sales,0,0.365
8948,0.75,0.68,3,237,5,0,0,0,sales,1,0.204
8949,0.88,0.7,4,146,4,0,0,0,sales,1,0.35
8950,0.53,0.63,5,159,4,0,0,0,sales,1,0.39375
8951,0.84,0.4,4,246,3,0,0,0,sales,1,0.266666667
8952,0.49,0.93,3,226,3,0,0,0,sales,1,0.465
8953,0.71,0.91,3,261,3,0,0,0,sales,1,0.455
8954,0.83,0.64,4,242,2,0,0,0,sales,1,0.64
8955,0.88,0.93,4,177,3,0,0,0,sales,2,0.413333333
8956,0.87,0.53,4,144,3,0,0,0,sales,2,0.235555556
8957,0.43,0.82,2,221,5,0,0,0,sales,2,0.109333333
8958,0.8,0.9,5,265,3,0,0,0,accounting,2,0.5
8959,0.32,0.67,5,224,4,1,0,0,accounting,2,0.279166667
8960,0.77,0.56,3,167,4,0,0,0,accounting,2,0.14
8961,0.97,0.77,3,245,3,0,0,0,hr,2,0.256666667
8962,0.98,0.63,4,232,2,0,0,0,hr,2,0.42
8963,0.62,0.64,5,229,2,0,0,0,hr,2,0.533333333
8964,0.53,0.94,4,128,6,0,0,0,hr,2,0.208888889
8965,0.93,0.49,3,211,2,0,0,0,technical,2,0.245
8966,0.51,0.91,4,194,2,0,0,0,technical,2,0.606666667
8967,0.76,0.76,4,214,3,0,0,0,technical,0,1.013333333
8968,0.69,0.89,3,216,4,0,0,0,technical,1,0.33375
8969,0.58,0.6,4,222,3,0,0,0,technical,2,0.266666667
8970,0.98,0.77,4,144,4,0,0,0,technical,2,0.256666667
8971,0.58,0.54,3,287,6,0,0,0,technical,2,0.09
8972,0.57,0.97,4,224,4,0,0,0,technical,2,0.323333333
8973,0.84,0.79,4,157,4,0,0,0,technical,1,0.395
8974,0.15,0.67,5,216,6,0,0,0,technical,1,0.279166667
8975,0.88,0.72,5,181,4,0,0,0,technical,1,0.45
8976,0.69,0.99,3,133,3,0,0,0,support,1,0.495
8977,0.56,0.84,5,154,2,1,0,0,support,1,1.05
8978,0.49,0.58,3,265,3,0,0,0,support,1,0.29
8979,0.4,0.45,4,113,3,0,0,0,support,1,0.3
8980,0.67,0.36,3,280,4,0,0,0,support,1,0.135
8981,0.79,0.5,3,213,3,1,0,0,support,1,0.25
8982,0.47,0.44,5,255,5,1,0,0,support,1,0.22
8983,0.82,0.54,3,243,4,0,0,0,support,1,0.2025
8984,0.82,0.87,3,206,2,0,0,0,support,1,0.6525
8985,0.63,0.57,5,149,3,0,0,0,support,1,0.475
8986,0.91,0.53,2,273,3,0,0,0,support,1,0.176666667
8987,0.89,1,4,226,2,1,0,0,technical,1,1
8988,0.96,0.93,3,238,2,0,0,0,technical,1,0.6975
8989,0.83,0.72,2,226,3,0,0,0,technical,1,0.24
8990,0.75,0.92,3,199,3,1,0,0,management,1,0.46
8991,0.75,0.82,5,202,3,1,0,0,IT,1,0.683333333
8992,0.41,0.69,2,152,4,1,0,0,IT,1,0.1725
8993,0.96,0.94,3,167,3,0,0,0,IT,1,0.47
8994,0.58,0.79,4,130,3,0,0,0,IT,2,0.351111111
8995,0.74,0.89,3,229,3,0,0,0,IT,2,0.296666667
8996,0.78,0.74,4,261,3,1,0,0,product_mng,2,0.328888889
8997,0.5,0.72,3,182,2,1,0,0,product_mng,2,0.36
8998,1,0.52,4,198,3,0,0,0,product_mng,2,0.231111111
