ID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1126,32,0,2,105,2,8,2,2,0,1126,2,1,29,2,4,3,2,1,1319,1001,4,0,1,5,0,2,0,1,27,2,2,1,0,0,0
1127,5,0,2,553,1,9,2,5,0,1127,3,1,15,3,0,6,2,1,54,620,2,0,0,5,0,3,0,1,4,2,2,2,2,2,2
1128,18,0,1,753,1,5,3,1,0,1128,0,1,50,3,1,2,0,1,759,1015,3,0,1,2,0,3,0,1,9,3,2,3,2,0,2
1129,24,0,2,597,1,8,1,4,0,1129,3,1,63,1,4,3,3,2,1332,1398,8,0,0,11,1,3,0,0,24,2,2,1,0,0,1
1130,17,0,2,418,1,27,2,1,0,1130,1,1,16,3,1,2,2,1,386,1348,1,0,0,6,0,3,0,2,10,3,1,10,9,6,8
1131,16,0,1,354,1,9,3,5,0,1131,3,1,62,1,1,0,2,1,671,761,1,0,0,3,0,1,0,1,8,3,1,8,2,7,7
1132,22,0,2,11,2,13,1,1,0,1132,3,0,54,2,1,7,0,1,599,537,1,0,0,4,0,2,0,1,5,2,2,5,4,1,2
1133,25,0,2,562,1,26,2,5,0,1133,3,1,57,3,0,2,1,0,644,223,5,0,0,1,0,2,0,1,8,0,2,6,4,0,2
1134,17,0,2,787,1,6,1,1,0,1134,2,1,33,1,0,2,3,1,244,333,1,0,0,7,0,3,0,1,1,5,1,1,0,0,1
1135,28,0,2,292,2,0,3,1,0,1135,3,1,26,3,3,3,0,2,1269,57,1,0,0,4,0,1,0,0,27,5,0,26,0,0,12
1136,10,1,2,146,1,23,2,3,0,1136,2,1,21,2,0,2,1,1,168,310,1,0,1,6,0,2,0,3,1,3,2,1,1,0,0
1137,4,0,0,219,1,25,1,4,0,1137,1,0,55,1,0,6,2,1,288,486,1,0,1,3,0,1,0,0,4,2,1,4,2,1,3
1138,32,0,1,709,1,19,4,3,0,1138,1,1,11,2,3,0,2,1,1140,1078,2,0,1,4,0,2,0,1,32,3,2,29,8,12,13
1139,14,0,2,340,1,4,3,4,0,1139,1,0,5,3,0,6,3,1,377,960,3,0,0,6,0,3,0,2,6,3,2,3,2,0,2
1140,26,0,2,761,1,6,2,3,0,1140,1,0,1,2,4,5,3,0,1302,84,0,0,1,3,0,3,0,1,23,4,1,22,7,1,10
1141,12,0,2,91,1,6,2,3,0,1141,1,1,18,1,0,6,1,1,76,189,1,0,0,1,0,1,0,1,6,3,1,6,4,1,1
1142,27,0,2,576,1,4,4,3,0,1142,2,0,20,0,1,2,0,2,786,1250,1,0,1,3,0,0,0,0,10,3,2,10,7,1,4
1143,27,0,0,152,2,25,2,2,0,1143,0,1,22,1,1,7,0,1,549,1290,1,0,0,4,0,0,0,1,10,2,2,10,7,4,5
1144,13,0,1,397,2,1,3,4,0,1144,3,1,24,2,1,7,0,2,718,1130,7,0,0,2,0,3,0,0,10,3,2,5,2,0,3
1145,18,0,2,288,1,11,3,1,0,1145,2,0,46,2,1,4,2,1,604,608,9,0,1,1,0,1,0,2,7,2,2,3,2,1,1
1146,16,0,1,198,1,9,3,1,0,1146,2,1,12,3,1,4,3,0,615,860,1,0,0,2,0,0,0,1,9,3,2,9,7,7,2
1147,31,0,2,403,1,24,3,1,0,1147,2,0,54,2,0,2,0,1,365,1162,1,0,0,3,0,3,0,1,10,3,1,9,6,1,4
1148,21,0,2,817,1,9,4,3,0,1148,1,1,46,2,1,4,0,1,727,97,2,0,0,2,0,3,0,3,10,3,2,7,7,7,7
1149,9,0,2,753,1,18,2,4,0,1149,3,1,37,1,0,2,0,0,484,822,1,0,0,0,0,0,0,2,7,3,2,7,7,0,7
1150,17,0,2,458,1,17,4,1,0,1150,1,1,18,3,1,6,0,1,695,1395,1,0,0,0,0,3,0,0,16,2,2,16,15,1,10
1151,10,0,2,301,1,26,2,3,0,1151,1,0,9,0,1,4,0,0,645,1065,0,0,0,10,1,1,0,1,6,5,1,5,3,0,0
1152,3,0,2,279,1,4,0,3,0,1152,2,1,67,2,0,6,3,2,350,1378,1,0,0,7,0,2,0,0,3,2,2,2,2,2,2
1153,0,1,1,278,2,2,1,3,0,1153,1,0,40,2,0,8,3,2,22,941,1,0,1,1,0,2,0,0,0,2,3,0,0,0,0
1154,29,0,2,669,0,25,3,1,0,1154,3,0,68,2,4,3,2,1,1336,180,3,0,0,0,0,2,0,1,27,2,2,5,2,1,0
1155,21,0,2,48,1,2,1,3,0,1155,2,1,46,1,1,2,2,0,347,487,0,0,0,4,0,3,0,1,11,3,2,10,8,0,7
1156,22,0,2,494,1,14,2,1,0,1156,0,0,50,1,2,4,2,1,1095,1370,1,0,0,2,0,3,0,2,18,2,2,18,15,14,12
1157,17,0,0,74,1,7,3,1,0,1157,2,0,22,2,1,0,2,1,498,594,1,0,0,1,0,3,0,1,15,5,2,14,11,2,9
1158,19,0,2,369,1,18,2,1,0,1158,2,1,55,2,1,4,2,1,785,1402,3,0,0,6,0,0,0,3,9,2,1,4,3,0,2
1159,21,0,1,395,1,3,2,3,0,1159,0,0,51,2,1,4,2,2,668,55,0,0,0,2,0,3,0,0,10,2,0,9,2,3,8
1160,27,0,2,775,1,1,1,4,0,1160,3,0,29,1,1,4,3,0,787,191,1,0,0,8,0,0,0,2,10,3,2,10,7,3,9
1161,20,0,2,185,1,1,1,3,0,1161,3,0,24,1,2,4,2,1,960,703,3,0,1,8,0,3,0,1,10,6,3,5,4,0,2
1162,17,1,2,412,2,9,2,3,0,1162,3,1,25,1,2,7,0,1,1085,1128,9,0,0,6,0,2,0,0,15,3,2,13,12,6,0
1163,19,0,2,870,1,9,2,3,0,1163,1,0,41,2,0,6,1,1,463,461,1,0,0,0,0,0,0,1,8,2,0,8,4,7,7
1164,22,0,2,217,1,15,2,1,0,1164,2,0,54,2,2,4,3,2,969,1035,6,0,1,4,0,3,0,0,18,2,1,4,2,3,3
1165,26,0,1,320,0,0,4,0,0,1165,0,1,7,2,1,1,3,1,779,499,4,0,1,0,0,2,0,0,14,3,2,10,7,0,2
1166,30,0,1,167,1,3,4,3,0,1166,2,1,59,1,3,3,3,1,1218,208,2,0,0,14,1,1,0,1,23,3,2,2,2,2,2
1167,17,1,2,424,2,14,1,3,0,1167,0,1,29,0,1,7,3,0,739,1161,6,0,1,3,0,3,0,2,7,2,1,2,2,2,2
1168,6,0,1,294,1,1,0,5,0,1168,0,0,2,2,0,6,3,2,442,874,1,0,1,2,0,2,0,0,6,2,2,6,3,1,3
1169,9,0,2,241,1,7,2,3,0,1169,1,0,56,3,0,6,2,1,408,1184,7,0,0,6,0,0,0,0,5,0,2,3,2,0,2
1170,9,0,1,312,1,1,2,3,0,1170,3,1,57,2,0,6,3,2,214,255,2,0,0,2,0,2,0,0,6,0,1,4,2,1,2
1171,22,1,2,775,1,6,2,1,0,1171,0,1,43,2,0,2,0,2,84,67,3,0,1,3,0,1,0,0,10,3,0,4,2,0,3
1172,11,0,2,229,2,9,2,3,0,1172,2,1,12,1,1,7,2,2,795,1248,9,0,0,0,0,2,0,0,8,2,2,5,2,1,4
1173,18,0,2,395,1,4,3,1,0,1173,1,0,12,2,2,0,0,1,974,1203,4,0,0,1,0,2,0,2,9,6,2,3,2,0,2
1174,7,0,1,429,1,1,0,1,0,1174,3,1,47,3,1,4,2,0,693,161,1,0,0,6,0,2,0,2,7,6,2,7,7,0,7
1175,21,0,2,245,1,11,2,3,0,1175,3,1,36,2,1,4,1,1,709,331,4,0,0,10,1,2,0,0,7,3,2,5,4,1,0
1176,31,0,2,126,1,21,3,4,0,1176,0,0,42,2,3,5,1,1,1233,81,3,0,0,5,0,1,0,2,27,2,2,4,2,1,2
1177,32,0,2,455,1,16,4,1,0,1177,3,0,20,1,2,5,0,0,1177,1152,5,0,0,4,0,2,0,3,19,3,2,14,11,1,11
1178,2,0,2,650,2,1,2,3,0,1178,2,0,1,2,0,8,2,2,275,643,1,0,0,8,0,0,0,0,2,3,2,2,2,2,2
1179,16,0,2,643,1,2,2,1,0,1179,3,0,36,2,1,6,1,0,738,991,1,0,0,1,0,2,0,1,11,2,2,11,8,7,9
1180,18,0,2,135,1,6,2,1,0,1180,0,1,47,2,0,2,1,2,37,524,2,0,0,0,0,2,0,0,15,4,2,4,3,1,3
1181,31,0,2,225,1,5,0,1,0,1181,2,0,11,1,3,0,2,1,1207,556,2,0,1,8,0,1,0,1,30,3,2,15,11,2,12
1182,18,0,0,501,1,0,3,3,0,1182,3,0,3,1,1,4,2,1,545,765,0,0,0,4,0,2,0,0,4,6,2,3,2,1,2
1183,18,0,2,588,1,2,1,1,0,1183,3,1,49,3,1,0,0,0,908,1394,6,0,0,9,1,0,0,1,13,3,2,5,4,0,4
1184,36,0,2,305,1,21,4,3,0,1184,1,0,61,2,3,3,2,1,1266,951,3,0,0,14,1,2,0,1,36,6,2,10,8,4,7
1185,25,0,2,747,1,14,1,1,0,1185,2,1,35,1,3,5,2,1,1271,82,1,0,0,13,1,0,0,1,14,3,2,14,10,6,11
1186,17,1,1,490,2,11,3,4,0,1186,3,1,6,2,1,7,3,2,590,494,3,0,1,13,1,0,0,0,13,2,3,11,9,6,7
1187,20,0,1,678,1,0,2,1,0,1187,3,1,60,2,1,6,3,1,617,455,7,0,0,4,0,3,0,2,19,4,3,13,11,2,9
1188,11,0,2,563,2,4,2,3,0,1188,0,1,13,1,1,7,1,0,504,68,1,0,1,2,0,1,0,1,10,3,1,10,0,0,9
1189,15,0,2,182,2,1,3,3,0,1189,3,1,63,2,1,7,3,0,755,102,1,0,0,3,0,2,0,2,6,5,2,6,2,0,4
1190,14,0,2,553,1,1,2,3,0,1190,3,1,15,2,1,6,1,0,745,1356,0,0,0,2,0,2,0,2,10,4,1,9,5,1,6
1191,13,0,2,631,2,4,3,1,0,1191,0,0,37,2,1,7,3,1,748,1192,1,0,0,0,0,0,0,2,10,2,2,10,0,0,2
1192,31,0,2,224,1,15,2,3,0,1192,3,0,44,2,0,2,0,0,216,1330,4,0,1,5,0,1,0,1,17,2,1,2,2,2,2
1193,20,0,1,34,1,1,2,3,0,1193,3,0,12,1,0,2,1,2,178,1272,1,0,0,11,1,1,0,0,4,3,2,4,3,3,3
1194,29,0,2,704,2,1,3,1,0,1194,1,0,17,3,3,3,1,0,1223,1102,6,0,0,3,0,2,0,3,29,2,2,3,2,1,2
1195,31,0,2,452,1,0,2,1,0,1195,2,1,6,2,3,3,2,2,1219,1176,4,0,0,3,0,0,0,0,23,2,2,8,7,0,0
1196,23,0,2,688,2,22,1,1,0,1196,3,1,50,2,2,7,2,2,922,555,3,0,1,5,0,3,0,0,21,2,2,2,0,0,2
1197,2,0,2,407,2,8,0,1,0,1197,3,1,24,2,0,8,0,2,261,1101,1,0,0,0,0,0,0,0,2,3,2,2,2,0,2
1198,15,0,0,268,2,15,2,1,0,1198,2,0,6,2,1,7,3,0,724,813,1,0,1,14,1,2,0,1,7,2,2,6,5,1,2
1199,18,0,2,788,1,25,3,1,0,1199,0,1,50,2,1,0,2,1,722,315,6,0,0,3,0,1,0,2,10,2,1,3,2,0,2
1200,26,0,2,266,0,0,2,1,0,1200,2,0,14,2,0,1,3,0,359,115,4,0,1,7,0,0,0,3,8,2,2,2,2,2,2
1201,5,1,2,766,1,7,0,3,0,1201,3,1,63,1,0,2,2,2,472,1073,1,0,1,0,0,0,0,0,5,2,2,5,4,1,2
1202,20,0,2,882,1,3,1,3,0,1202,3,0,57,2,0,2,2,1,375,1385,7,0,0,8,0,3,0,1,7,5,1,0,0,0,0
1203,35,0,2,822,1,23,3,3,0,1203,1,1,18,3,2,0,3,1,921,78,3,0,0,4,0,2,0,0,11,2,2,4,3,1,2
1204,30,1,1,394,2,6,1,3,0,1204,3,0,65,2,0,8,2,1,232,560,2,0,1,0,0,2,0,2,19,3,2,9,7,7,7
1205,14,1,2,727,1,1,3,1,0,1205,3,1,65,2,0,2,1,2,15,1327,1,0,0,1,0,0,0,0,1,2,2,1,0,0,0
1206,8,0,0,436,1,6,2,3,0,1206,3,1,46,2,0,2,3,2,209,575,1,0,0,9,1,2,0,0,7,5,2,7,7,5,7
1207,37,0,2,850,1,21,2,5,0,1207,0,1,64,1,0,6,1,0,409,1265,5,0,0,1,0,3,0,1,8,1,2,4,2,1,2
1208,16,0,2,660,1,4,1,3,0,1208,1,1,27,1,1,2,3,1,471,573,1,0,0,3,0,2,0,1,15,3,3,15,10,4,13
1209,42,0,2,170,1,0,3,3,0,1209,2,1,62,0,2,0,3,0,1127,1067,3,0,0,9,1,2,0,1,19,2,3,1,0,0,0
1210,15,0,2,108,1,20,2,3,0,1210,1,1,49,3,0,2,1,1,42,674,1,0,0,7,0,3,0,3,14,6,2,14,11,2,13
1211,19,0,1,741,2,0,3,3,0,1211,2,1,1,0,1,7,3,0,1037,329,1,0,0,3,0,2,0,2,6,2,1,6,3,1,3
1212,16,0,2,375,1,18,2,1,0,1212,1,0,5,1,0,6,3,1,316,1057,1,0,0,1,0,1,0,0,10,3,2,10,9,8,7
1213,5,1,2,199,2,6,2,1,0,1213,2,1,69,2,0,8,3,0,113,1335,1,0,1,10,1,1,0,1,3,2,2,3,2,0,2
1214,26,0,2,516,1,1,2,1,0,1214,2,0,66,3,2,0,3,1,965,732,1,0,1,8,0,1,0,1,9,2,2,8,7,6,7
1215,17,0,1,32,1,1,3,3,0,1215,0,1,49,1,0,6,3,2,652,690,0,0,1,3,0,2,0,0,6,2,3,5,4,1,4
1216,25,0,2,671,2,1,2,3,0,1216,3,1,43,2,1,7,3,1,963,238,1,0,1,6,0,0,0,1,10,3,2,10,9,8,8
1217,6,0,2,302,1,8,2,3,0,1217,2,1,32,3,0,6,2,1,552,898,1,0,0,5,0,3,0,1,5,1,2,5,3,0,4
1218,23,0,2,514,2,5,2,2,0,1218,3,1,5,2,2,7,2,2,1027,791,1,0,0,1,0,1,0,0,10,3,2,10,8,8,7
1219,11,0,2,609,1,8,3,3,0,1219,3,0,13,2,0,2,2,1,328,1351,9,0,0,6,0,2,0,1,9,2,2,5,3,1,2
1220,18,0,2,268,2,1,3,1,0,1220,2,0,21,2,1,8,3,2,572,317,3,0,0,4,0,2,0,0,17,2,1,13,7,6,7
1221,27,0,0,711,1,0,0,1,0,1221,2,1,44,1,2,0,2,1,1117,71,3,0,0,12,1,3,0,1,25,3,1,23,15,14,4
1222,6,1,2,90,0,21,0,0,0,1222,3,1,28,0,0,1,2,1,20,554,1,0,0,0,0,2,0,1,1,2,2,1,0,0,0
1223,29,1,1,618,2,8,2,1,0,1223,2,1,52,0,3,7,2,1,1164,1291,7,0,0,0,0,2,0,0,25,3,0,23,5,14,10
1224,8,0,2,180,1,16,3,3,0,1224,3,1,32,0,0,2,2,1,124,250,1,0,0,4,0,2,0,3,3,3,3,3,2,0,2
1225,27,0,2,572,1,27,1,5,0,1225,3,0,18,1,3,5,1,2,1242,869,1,0,0,0,0,2,0,0,21,2,2,21,6,8,6
1226,14,0,1,306,1,9,2,1,0,1226,0,1,26,2,0,6,2,1,392,884,6,0,0,2,0,0,0,1,10,3,1,5,2,1,3
1227,13,0,2,415,1,1,3,1,0,1227,1,1,39,2,0,2,2,1,400,927,1,0,0,3,0,3,0,1,6,2,3,5,2,0,3
1228,23,0,0,282,0,3,2,0,0,1228,2,1,30,0,1,1,1,1,855,1083,6,0,0,8,0,1,0,1,10,4,2,3,2,1,2
1229,22,0,2,169,1,7,1,1,0,1229,1,0,62,2,1,4,0,1,866,166,2,0,1,5,0,1,0,1,18,3,2,1,0,0,0
1230,6,0,2,254,1,28,0,3,0,1230,1,1,61,2,0,2,0,0,457,86,1,0,0,2,0,1,0,3,6,2,3,6,2,1,2
1231,28,0,2,398,1,12,3,1,0,1231,2,1,4,2,1,0,1,2,759,447,6,0,0,3,0,3,0,0,19,3,2,10,7,0,9
1232,17,0,2,802,1,26,3,1,0,1232,3,1,19,2,1,4,2,1,914,174,2,0,0,5,0,1,0,1,17,3,2,7,7,0,7
1233,12,0,2,441,1,15,0,1,0,1233,1,1,3,2,0,6,3,1,303,96,1,0,0,1,0,1,0,1,10,2,1,10,0,0,8
1234,29,0,0,277,2,1,3,2,0,1234,2,1,57,2,1,7,1,1,660,83,7,0,0,0,0,3,0,1,4,3,0,1,0,0,0
1235,28,0,2,740,2,1,2,1,0,1235,2,1,44,2,2,7,3,0,1090,206,4,0,1,1,0,1,0,1,13,5,1,10,6,0,3
1236,18,1,2,861,2,12,4,2,0,1236,1,1,66,1,1,7,0,0,820,384,5,0,1,2,0,1,0,3,16,3,2,2,2,2,2
1237,14,1,2,543,2,0,1,1,0,1237,0,1,4,0,1,7,1,2,895,590,6,0,0,4,0,1,0,0,10,2,2,0,0,0,0
1238,5,0,2,42,1,3,0,3,0,1238,2,0,21,2,0,2,1,2,373,625,1,0,0,2,0,2,0,0,3,3,0,3,2,1,2
1239,13,0,1,44,1,23,0,5,0,1239,3,0,0,2,1,4,3,2,702,269,2,0,0,9,1,3,0,0,9,3,1,5,4,1,4
1240,21,0,0,440,1,0,2,1,0,1240,3,1,47,2,1,2,3,1,860,405,1,0,1,4,0,3,0,1,9,2,2,9,8,5,8
1241,14,0,2,171,2,18,2,1,0,1241,3,1,50,0,2,7,2,1,1042,98,3,0,0,2,0,2,0,1,10,2,0,4,3,0,2
1242,22,0,2,326,2,6,3,3,0,1242,1,1,58,2,4,3,1,2,1341,133,1,0,0,3,0,1,0,0,21,3,1,21,8,12,8
1243,27,0,2,51,0,3,2,1,0,1243,2,0,26,0,2,1,2,1,1056,265,4,0,0,10,1,2,0,2,9,2,3,5,0,0,3
1244,12,0,1,760,1,1,3,5,0,1244,3,0,48,1,0,6,0,2,658,1400,0,0,0,5,0,3,0,0,10,2,2,9,7,0,7
1245,6,0,1,504,0,9,2,3,0,1245,0,1,29,2,0,1,3,1,79,1,0,0,0,3,0,3,0,1,3,2,2,2,2,2,1
1246,12,1,1,318,0,7,2,0,0,1246,2,0,36,1,0,1,3,0,89,450,6,0,0,0,0,2,0,1,6,0,1,4,2,1,2
1247,13,0,2,571,2,4,2,5,0,1247,0,1,21,2,1,7,2,1,985,1088,1,0,0,8,0,2,0,1,6,3,2,5,2,0,2
1248,9,0,2,595,1,7,2,3,0,1248,2,0,37,2,0,6,3,2,394,243,1,0,0,0,0,2,0,0,6,5,1,6,2,1,4
1249,11,1,2,200,2,8,2,2,0,1249,1,0,22,0,0,8,1,2,267,726,1,0,0,2,0,2,0,0,2,3,2,2,2,2,2
1250,11,0,1,222,1,0,2,1,0,1250,3,1,40,3,1,0,2,2,839,1225,8,0,1,1,0,3,0,0,10,5,3,3,2,0,2
1251,12,0,2,554,2,14,1,2,0,1251,2,1,64,1,2,7,0,0,927,52,2,0,0,0,0,0,0,1,12,2,2,7,7,1,7
1252,16,0,2,55,1,1,3,3,0,1252,3,1,67,3,0,6,3,1,317,204,0,0,1,3,0,0,0,3,6,3,2,5,0,1,2
1253,15,0,0,744,2,1,2,2,0,1253,3,0,32,2,1,7,1,2,684,508,8,0,0,4,0,3,0,0,13,2,1,11,7,1,7
1254,31,0,2,761,2,10,3,2,0,1254,3,0,50,2,1,7,3,2,574,356,3,0,0,1,0,2,0,0,8,1,3,5,1,0,4
1255,15,1,2,76,2,15,2,1,0,1255,0,0,44,2,2,7,0,2,996,475,2,0,1,9,1,2,0,0,11,2,1,0,0,0,0
1256,20,0,1,315,1,1,1,3,0,1256,2,0,45,1,0,2,1,1,183,797,4,0,0,3,0,1,0,1,9,4,1,6,1,0,5
1257,13,1,2,608,2,15,3,2,0,1257,0,1,40,2,2,7,2,1,979,970,2,0,0,2,0,0,0,3,10,2,2,1,0,0,0
1258,11,0,2,311,1,3,2,5,0,1258,3,0,61,1,0,6,0,0,69,467,1,0,0,2,0,2,0,1,1,2,2,1,0,0,0
1259,12,0,2,130,1,15,2,1,0,1259,2,1,28,3,1,0,2,1,708,413,3,0,0,5,0,2,0,1,10,3,2,7,0,1,7
1260,14,0,0,537,1,4,3,5,0,1260,1,1,35,2,0,6,1,2,257,902,2,0,0,3,0,1,0,0,12,3,2,7,7,0,7
1261,20,0,2,467,1,17,2,3,0,1261,1,1,30,0,1,0,3,1,791,1311,3,0,1,5,0,2,0,1,15,2,2,1,0,1,0
1262,25,1,1,451,1,16,2,5,0,1262,2,1,8,1,0,6,2,1,175,773,9,0,1,5,0,3,0,1,6,4,2,1,0,0,0
1263,24,0,2,478,1,11,2,3,0,1263,1,1,27,2,0,2,1,0,268,402,8,0,0,11,1,1,0,3,7,6,1,5,3,0,4
1264,37,0,2,235,1,1,2,3,0,1264,2,1,30,1,4,5,0,1,1300,1025,8,0,0,1,0,1,0,3,34,2,2,1,0,0,0
1265,15,0,0,431,1,3,2,5,0,1265,3,1,60,2,1,6,1,0,341,248,5,0,0,4,0,3,0,2,11,2,1,9,8,1,7
1266,23,0,2,280,1,8,3,1,0,1266,2,1,64,2,0,2,0,0,118,1072,1,0,0,9,1,1,0,2,5,2,2,5,3,0,4
1267,16,0,0,806,2,9,2,1,0,1267,3,1,57,2,1,7,2,0,474,601,1,0,1,3,0,2,0,1,15,3,2,15,14,0,7
1268,35,0,0,360,1,0,3,3,0,1268,0,0,30,1,3,4,2,1,1165,1173,4,0,1,9,1,3,0,3,27,2,1,3,2,0,2
1269,25,0,2,93,0,1,2,1,0,1269,1,1,67,2,0,1,3,2,410,165,0,0,0,2,0,1,0,0,10,5,2,9,7,1,8
1270,16,0,2,258,2,2,1,1,0,1270,3,0,2,0,1,7,3,2,810,1349,5,0,0,1,0,0,0,0,6,3,2,2,2,2,2
1271,3,1,2,153,2,6,0,2,0,1271,1,1,1,2,0,8,1,2,240,139,1,0,0,2,0,1,0,0,1,3,2,1,0,1,0
1272,20,0,2,658,1,5,1,4,0,1272,3,0,10,1,0,2,2,1,434,829,1,0,0,0,0,1,0,1,5,3,2,5,4,0,4
1273,4,1,2,748,1,7,0,3,0,1273,2,0,49,2,0,2,0,1,164,803,1,0,1,6,0,2,0,0,1,6,2,1,0,0,0
1274,13,0,2,64,2,28,3,2,0,1274,0,0,61,1,1,7,3,1,744,654,1,0,0,3,0,0,0,2,13,3,2,12,7,5,7
1275,33,0,2,530,1,2,2,5,0,1275,0,0,23,2,2,3,2,1,1166,1222,2,0,0,0,0,3,0,0,15,2,2,2,2,2,2
1276,19,0,2,310,2,8,1,2,0,1276,1,1,16,1,1,7,1,1,505,390,1,0,0,3,0,0,0,2,5,2,2,5,2,0,3
1277,28,0,2,409,1,1,3,3,0,1277,2,1,16,2,4,5,3,0,1318,704,7,0,1,6,0,2,0,1,24,3,2,2,1,2,2
1278,18,0,2,814,1,9,2,1,0,1278,3,1,60,2,2,0,0,1,984,1375,7,0,1,2,0,3,0,1,15,1,2,12,8,5,7
1279,26,1,1,201,1,0,1,3,0,1279,2,1,69,2,0,6,1,0,145,529,1,0,1,1,0,2,0,3,6,2,1,5,3,2,3
1280,19,0,2,712,0,7,1,4,0,1280,2,1,59,2,1,1,1,0,486,622,2,0,0,2,0,2,0,0,19,4,1,10,0,4,7
1281,17,1,2,128,2,26,2,1,0,1281,2,1,54,2,1,7,3,2,792,659,1,0,1,7,0,3,0,0,10,2,2,10,7,7,7
1282,15,0,2,483,1,7,3,1,0,1282,3,1,60,3,0,6,0,1,353,240,6,0,0,8,0,1,0,1,14,1,2,10,8,7,6
1283,10,0,2,673,1,0,2,1,0,1283,2,1,52,2,0,6,3,1,46,199,1,0,0,0,0,2,0,1,5,6,3,5,3,0,3
1284,21,0,2,722,1,9,0,3,0,1284,2,1,35,2,2,5,2,2,1183,344,7,0,0,10,1,2,0,0,9,3,2,4,3,2,2
1285,28,0,0,474,2,25,1,1,0,1285,1,1,68,1,1,7,1,2,973,1337,8,0,0,4,0,2,0,0,6,3,2,2,2,2,2
1286,22,0,2,328,1,1,1,1,0,1286,2,0,69,2,0,2,0,1,384,1361,4,0,0,6,0,3,0,1,7,5,1,4,3,0,2
1287,24,0,2,642,1,12,2,3,0,1287,1,1,65,3,1,0,0,1,757,216,5,0,0,7,0,2,0,2,10,2,1,0,0,0,0
1288,17,0,0,672,1,1,1,3,0,1288,1,1,60,2,1,4,3,0,783,1303,2,0,0,3,0,2,0,1,15,6,2,7,7,1,7
1289,20,0,0,780,0,1,2,0,0,1289,0,1,70,2,0,1,1,0,217,299,5,0,0,2,0,3,0,3,13,3,2,11,10,3,8
1290,16,1,1,87,1,8,3,1,0,1290,3,1,63,2,1,2,0,1,721,249,4,0,0,6,0,2,0,1,11,3,1,7,1,0,7
1291,19,1,2,170,1,9,3,3,0,1291,3,1,28,2,1,4,0,2,511,163,1,0,0,4,0,1,0,0,10,4,0,10,3,0,8
1292,21,0,1,425,2,19,2,1,0,1292,2,1,53,2,1,7,3,0,497,978,2,0,0,7,0,3,0,1,7,6,2,2,1,2,2
1293,25,0,0,156,1,8,2,1,0,1293,0,1,22,2,0,6,2,2,176,1331,4,0,0,2,0,2,0,0,7,2,1,3,2,1,2
1294,23,0,2,216,1,4,2,1,0,1294,1,1,55,3,1,0,1,2,912,772,3,0,0,1,0,0,0,0,11,3,0,3,2,1,2
1295,23,0,2,442,2,3,0,2,0,1295,2,0,51,2,2,7,2,0,1097,1401,0,0,1,2,0,3,0,1,23,3,3,22,14,13,5
1296,12,0,2,617,1,9,2,3,0,1296,0,0,34,2,2,4,2,2,1046,32,9,0,0,3,0,1,0,0,9,3,2,7,7,0,2
1297,8,1,2,515,0,19,1,3,0,1297,3,0,39,2,0,1,1,1,80,282,0,0,1,0,0,2,0,0,6,3,2,5,1,1,4
1298,28,1,2,103,1,20,1,3,0,1298,3,0,36,2,1,0,1,1,1017,515,4,0,0,11,1,3,0,1,13,2,3,9,7,3,7
1299,22,0,2,681,1,0,2,1,0,1299,2,0,22,2,1,0,3,0,865,407,4,0,0,6,0,3,0,1,12,3,2,5,3,0,3
1300,16,0,2,453,2,7,1,5,0,1300,1,1,62,3,1,7,2,1,900,1164,1,0,0,10,1,2,0,2,10,5,2,10,8,4,8
1301,40,0,0,159,2,1,2,3,0,1301,1,1,22,2,3,3,1,0,1230,1190,4,0,0,11,1,3,0,1,37,0,1,16,9,14,14
1302,17,0,2,57,1,22,3,3,0,1302,1,1,61,0,0,2,2,1,252,446,0,0,0,5,0,1,0,1,6,2,3,5,4,0,3
1303,29,0,2,569,1,3,2,1,0,1303,2,0,62,1,2,4,1,0,1089,985,8,0,1,1,0,2,0,1,28,4,2,22,11,14,10
1304,22,0,2,418,1,11,2,1,0,1304,1,0,17,2,1,0,0,0,563,511,2,0,0,1,0,1,0,1,15,3,2,7,4,7,7
1305,36,0,2,203,1,6,3,3,0,1305,3,0,38,2,1,6,3,1,910,780,4,0,0,4,0,1,0,1,14,2,1,7,1,1,7
1306,13,0,1,639,2,6,3,2,0,1306,0,0,38,2,2,7,0,1,1045,362,2,0,0,3,0,3,0,2,9,3,2,3,2,2,2
1307,10,0,2,696,1,0,2,3,0,1307,2,0,37,2,0,6,0,1,417,617,1,0,0,14,1,2,0,1,3,3,2,3,2,1,2
1308,20,0,2,404,2,1,3,2,0,1308,1,0,47,0,1,8,3,1,733,121,2,0,1,9,1,0,0,2,20,4,1,4,2,0,3
1309,8,0,2,297,2,9,2,3,0,1309,2,1,16,2,1,7,3,2,609,412,1,0,0,2,0,0,0,0,5,4,2,5,3,1,2
